,PseudoTime1,PseudoTime2
E1066_465,0.58145,
E1944_305,0.38095,
E421_479,0.599,
E894_528,,0.6604
E542_598,0.74812,
E1993_611,0.76441,
E564_582,,0.72807
E1430_79,0.09774,
E602_624,0.7807,
E298_651,0.8145399999999999,
E1973_624,,0.7807
E393_199,,0.24811999999999998
E336_368,0.4599,
E1550_714,0.8934799999999999,
E425_202,0.25188,
E959_582,,0.72807
E781_409,0.5112800000000001,
E1234_45,0.055139999999999995,
E1140_50,,0.0614
E567_120,0.14912,
E892_538,0.67293,
E540_673,,0.84211
E1596_752,0.9411,
E1270_666,0.8333299999999999,
E1807_96,0.11905,
E840_116,0.14411,
E1155_32,0.03885,
E1445_544,0.68045,
E1801_737,,0.9223100000000001
E396_729,0.91228,
E874_615,0.76942,
E153_563,,0.70426
E18_131,,0.16291
E765_14,,0.01629
E59_699,0.87469,
E1419_513,0.6416,
E1293_518,0.64787,
E1045_20,0.023809999999999998,
E156_159,0.19799,
E1482_131,,0.16291
E441_184,0.22931999999999997,
E318_473,0.59148,
E715_10,0.01128,
E80_417,,0.5213
E1522_754,0.9436100000000001,
E783_799,,1.0
E1677_664,0.83083,
E919_346,0.43233,
E1404_130,0.16165,
E157_749,,0.93734
E1129_584,,0.73058
E852_495,0.61905,
E1122_480,,0.60025
E1946_569,0.71178,
E287_76,0.09398,
E1331_300,0.37469,
E332_180,0.22430999999999998,
E683_678,0.8483700000000001,
E976_429,,0.5363399999999999
E1206_1,,0.0
E1333_767,0.9599,
E1762_274,0.34210999999999997,
E743_690,0.86341,
E1582_576,0.72055,
E771_427,0.53383,
E398_104,,0.12907000000000002
E1997_187,,0.23308
E984_739,0.92481,
E249_214,,0.26692
E1285_46,0.056389999999999996,
E239_756,0.9461200000000001,
E1840_488,0.61028,
E1416_701,0.8771899999999999,
E1526_697,0.87218,
E986_557,,0.6967399999999999
E502_178,0.2218,
E1314_1,0.0,
E384_19,0.02256,
E1624_730,0.91353,
E915_229,0.28570999999999996,
E1956_281,0.35088,
E1569_689,0.86216,
E723_649,0.81203,
E1561_42,,0.051379999999999995
E490_118,,0.14662
E1675_373,0.46617,
E1256_576,0.72055,
E313_82,0.1015,
E1917_380,,0.47494
E946_524,,0.6553899999999999
E260_679,,0.84962
E898_198,0.24686999999999998,
E971_431,0.53885,
E29_500,0.62531,
E1260_199,0.24811999999999998,
E291_173,0.21554,
E82_150,0.18672,
E8_65,0.0802,
E1790_569,,0.71178
E1753_291,0.36341,
E1029_74,0.09147999999999999,
E1420_162,0.20175,
E1795_679,,0.84962
E205_200,0.24936999999999998,
E824_705,0.88221,
E9_639,,0.7995
E896_320,0.39975,
E340_393,0.49123,
E1062_598,0.74812,
E152_537,,0.67168
E89_671,,0.8396
E308_348,0.43483999999999995,
E1119_703,0.8797,
E1950_792,0.9912299999999999,
E652_230,0.28697,
E427_420,0.5250600000000001,
E1529_719,0.89975,
E1989_676,0.8458600000000001,
E534_470,,0.58772
E270_455,0.56892,
E1501_330,,0.41228000000000004
E1055_81,0.10025,
E323_477,,0.59649
E957_46,0.056389999999999996,
E328_346,0.43233,
E1797_561,0.70175,
E271_471,0.58897,
E1518_694,0.8684200000000001,
E1687_12,0.01378,
E575_314,,0.39223
E446_734,0.91855,
E1759_206,0.25689,
E1692_419,,0.52381
E178_487,0.60902,
E1157_697,0.87218,
E1220_673,0.84211,
E1767_666,0.8333299999999999,
E1022_695,,0.86967
E1005_258,0.32206,
E83_400,,0.5
E561_188,,0.23434000000000002
E1580_368,0.4599,
E1860_434,0.54261,
E176_166,0.20676999999999998,
E431_408,0.51003,
E38_152,,0.18922
E1244_386,0.48246000000000006,
E13_750,,0.9386
E864_290,0.36216,
E1378_376,0.46992,
E1877_467,0.58396,
E1751_448,,0.56015
E628_724,0.90602,
E866_114,,0.1416
E1585_762,,0.95363
E764_339,0.42356000000000005,
E1806_136,,0.16917000000000001
E1376_414,0.51754,
E33_193,0.2406,
E640_430,0.53759,
E1096_153,0.19047999999999998,
E899_493,,0.61654
E1982_46,0.056389999999999996,
E1392_606,,0.75815
E1937_230,0.28697,
E1269_603,0.75439,
E1377_461,0.57644,
E1861_143,,0.17794000000000001
E71_629,0.78697,
E374_512,0.64035,
E1905_516,0.64536,
E169_272,0.3396,
E1110_778,0.9736799999999999,
E747_487,,0.60902
E1926_740,0.9260700000000001,
E379_107,0.13283,
E1670_478,0.5977399999999999,
E1901_788,0.9862200000000001,
E1895_722,,0.90351
E557_349,,0.43609
E527_83,0.10275999999999999,
E173_329,0.41103,
E356_174,0.21679,
E836_202,0.25188,
E1189_695,0.86967,
E586_412,,0.5150399999999999
E1215_321,0.401,
E507_200,0.24936999999999998,
E924_780,,0.97619
E385_280,,0.34962
E1530_498,0.6228100000000001,
E853_469,,0.5864699999999999
E1372_560,,0.7005
E1207_610,,0.7631600000000001
E1480_785,0.98246,
E1462_415,0.5188,
E1382_186,,0.23183
E890_23,0.027569999999999997,
E511_184,0.22931999999999997,
E1999_325,,0.40602
E1021_269,0.33584,
E1011_670,,0.83835
E129_775,0.9699200000000001,
E1289_443,0.55388,
E1967_402,,0.50251
E766_594,0.74311,
E1738_34,0.04135,
E258_664,,0.83083
E464_481,0.6015,
E934_578,0.72306,
E137_154,0.19172999999999998,
E1648_696,0.87093,
E559_755,0.94486,
E708_281,0.35088,
E146_175,0.21805,
E460_236,,0.29449000000000003
E1995_693,0.8671700000000001,
E1383_528,0.6604,
E1294_20,0.023809999999999998,
E796_759,,0.9498700000000001
E682_477,,0.59649
E1177_198,0.24686999999999998,
E1347_361,0.45113000000000003,
E353_645,0.80702,
E1246_36,0.04386,
E1965_396,0.49499,
E1125_252,0.31454,
E664_228,0.28446,
E674_184,0.22931999999999997,
E1202_590,,0.7381
E947_100,0.12405999999999999,
E1399_651,0.8145399999999999,
E380_738,0.92356,
E1663_504,0.6303300000000001,
E338_611,0.76441,
E977_244,0.30451,
E1781_625,0.78195,
E1649_476,0.59524,
E746_545,0.6817,
E316_167,,0.20801999999999998
E1225_431,0.53885,
E273_77,0.09523999999999999,
E1954_57,0.07017999999999999,
E1579_14,0.01629,
E174_265,0.33083,
E1219_779,,0.9749399999999999
E147_727,,0.9097700000000001
E1235_43,0.052629999999999996,
E949_259,0.32331,
E1231_398,,0.49749
E1265_304,,0.3797
E1203_647,,0.80952
E388_593,0.74185,
E268_223,0.2782,
E524_438,0.54762,
E1713_411,0.51378,
E141_549,,0.68672
E1802_184,0.22931999999999997,
E1773_61,,0.07518999999999999
E1275_209,0.26065,
E1690_689,,0.86216
E478_250,,0.31203000000000003
E1254_547,0.68421,
E1033_286,0.35714,
E1706_196,0.24436,
E1920_305,0.38095,
E1787_514,0.64286,
E1865_361,,0.45113000000000003
E1953_100,0.12405999999999999,
E780_346,,0.43233
E24_737,0.9223100000000001,
E1147_57,0.07017999999999999,
E1284_517,0.64662,
E117_618,0.77318,
E1591_6,0.00627,
E515_495,0.61905,
E808_605,0.75689,
E1898_589,0.7368399999999999,
E172_245,0.30576,
E758_77,,0.09523999999999999
E1520_455,0.56892,
E1403_379,,0.47368000000000005
E838_533,0.66667,
E1834_677,,0.8471200000000001
E784_566,0.70802,
E691_776,0.9711799999999999,
E127_480,0.60025,
E1755_372,0.46491000000000005,
E905_268,,0.33459
E234_78,0.09648999999999999,
E936_466,,0.5827100000000001
E967_507,0.6340899999999999,
E1330_630,,0.78822
E93_106,0.13158,
E449_204,,0.25439
E12_735,0.9198,
E1696_417,,0.5213
E1679_682,0.8533799999999999,
E1921_86,0.10652,
E204_202,0.25188,
E1166_390,0.48746999999999996,
E1414_364,0.45488999999999996,
E1321_263,,0.32832
E429_368,0.4599,
E283_408,,0.51003
E571_3,0.00251,
E1217_73,0.09022999999999999,
E1435_53,,0.06516
E1487_547,,0.68421
E709_335,0.41855,
E238_773,0.9674200000000001,
E310_682,0.8533799999999999,
E1988_482,0.6027600000000001,
E672_33,0.0401,
E646_178,0.2218,
E1405_243,0.30326,
E1779_739,0.92481,
E1874_560,0.7005,
E387_488,,0.61028
E364_687,0.85965,
E1589_747,0.93484,
E1031_618,0.77318,
E1694_479,,0.599
E632_420,0.5250600000000001,
E742_57,0.07017999999999999,
E972_535,0.6691699999999999,
E1280_676,0.8458600000000001,
E1841_728,,0.9110299999999999
E1355_729,0.91228,
E1077_467,0.58396,
E857_162,0.20175,
E210_312,0.38971999999999996,
E1793_181,0.22555999999999998,
E1617_6,0.00627,
E289_543,0.6792,
E1179_144,,0.1792
E935_719,,0.89975
E721_651,0.8145399999999999,
E419_10,,0.01128
E346_642,,0.8032600000000001
E1004_736,0.92105,
E348_226,0.28195,
E1838_349,,0.43609
E1816_157,0.19549,
E1870_375,0.46867,
E463_63,0.07769,
E538_425,,0.53133
E745_125,,0.15539
E1494_95,,0.11779
E1352_17,,0.02005
E774_610,,0.7631600000000001
E1178_123,0.15288,
E1938_237,,0.29574
E1568_461,0.57644,
E192_583,0.72932,
E1739_542,0.67794,
E1710_24,0.02882,
E217_245,0.30576,
E1723_16,,0.0188
E979_382,,0.47744
E973_193,0.2406,
E1656_753,0.9423600000000001,
E391_341,,0.42607
E1535_465,,0.58145
E1872_590,0.7381,
E761_625,,0.78195
E816_709,,0.8872200000000001
E1150_603,0.75439,
E1349_602,0.75313,
E900_173,,0.21554
E1776_725,,0.90727
E1594_738,,0.92356
E639_752,0.9411,
E1474_186,0.23183,
E1223_624,,0.7807
E787_426,,0.53258
E1209_75,0.09272999999999999,
E462_704,,0.88095
E244_579,,0.72431
E1918_481,,0.6015
E903_100,0.12405999999999999,
E1199_260,0.32456,
E741_759,0.9498700000000001,
E160_368,0.4599,
E1034_710,0.8884700000000001,
E1869_682,0.8533799999999999,
E19_605,,0.75689
E998_262,,0.32706999999999997
E1742_631,,0.78947
E655_668,,0.8358399999999999
E563_354,0.44236000000000003,
E219_115,0.14286,
E601_333,,0.41603999999999997
E344_738,0.92356,
E305_429,0.5363399999999999,
E961_108,,0.13409000000000001
E649_329,0.41103,
E92_215,0.26816999999999996,
E1263_386,0.48246000000000006,
E1904_281,,0.35088
E662_618,,0.77318
E246_25,,0.030080000000000003
E377_663,0.82957,
E1831_799,1.0,
E1863_60,,0.07393
E689_141,0.17544,
E1130_465,0.58145,
E125_316,0.39474000000000004,
E817_626,,0.7832100000000001
E293_642,0.8032600000000001,
E1888_23,,0.027569999999999997
E1311_47,0.05764,
E953_676,,0.8458600000000001
E1683_21,,0.02506
E891_493,0.61654,
E670_714,0.8934799999999999,
E1337_474,0.59273,
E573_226,,0.28195
E1858_685,0.85714,
E532_621,0.77694,
E1513_506,0.63283,
E263_37,0.045110000000000004,
E1625_769,0.96241,
E329_302,,0.37719
E1725_27,0.03258,
E1571_350,,0.43733999999999995
E1862_201,0.25063,
E1240_379,0.47368000000000005,
E769_526,,0.65789
E625_400,0.5,
E1348_338,0.42231,
E6_782,,0.9787
E1541_574,0.71805,
E168_256,0.31955,
E465_674,,0.84336
E290_359,0.44861999999999996,
E659_37,0.045110000000000004,
E1421_424,0.53008,
E737_31,0.03759,
E1703_259,0.32331,
E479_663,0.82957,
E1650_783,0.97995,
E1724_473,0.59148,
E103_547,0.68421,
E436_573,0.7167899999999999,
E555_462,0.5776899999999999,
E870_448,0.56015,
E1732_346,0.43233,
E413_156,0.19424,
E642_117,0.14536,
E1748_777,0.9724299999999999,
E1295_30,0.03634,
E309_236,0.29449000000000003,
E476_51,,0.06266000000000001
E1273_772,0.9661700000000001,
E299_634,0.79323,
E1026_349,0.43609,
E1636_532,0.6654100000000001,
E424_27,0.03258,
E190_570,0.71303,
E116_584,,0.73058
E1353_476,,0.59524
E908_207,0.25815,
E227_637,0.79699,
E749_364,0.45488999999999996,
E224_734,0.91855,
E315_98,0.12155,
E1994_71,,0.08772
E1588_262,0.32706999999999997,
E861_20,0.023809999999999998,
E850_224,,0.27945
E39_736,0.92105,
E1071_70,,0.08647
E851_649,0.81203,
E1020_603,0.75439,
E1886_308,0.38471,
E881_276,0.34460999999999997,
E1475_409,,0.5112800000000001
E439_448,0.56015,
E1740_266,,0.33208000000000004
E782_289,0.3609,
E1061_637,,0.79699
E1153_755,0.94486,
E963_698,0.8734299999999999,
E1825_555,0.69424,
E1407_137,0.17043,
E1912_654,0.8183,
E1134_54,,0.06642
E1705_364,0.45488999999999996,
E1106_313,0.39098,
E794_505,0.63158,
E1960_69,0.08521000000000001,
E54_400,0.5,
E1848_609,0.7619,
E88_246,0.30701999999999996,
E1486_573,0.7167899999999999,
E501_786,,0.9837100000000001
E704_730,0.91353,
E442_568,0.71053,
E806_197,0.24561,
E1375_415,,0.5188
E657_36,0.04386,
E1390_545,0.6817,
E1539_735,0.9198,
E56_634,,0.79323
E711_254,,0.31704
E1200_152,0.18922,
E1443_136,0.16917000000000001,
E300_421,0.52632,
E1316_549,0.68672,
E334_771,0.96491,
E499_405,0.50627,
E755_124,0.15414,
E535_201,0.25063,
E74_15,0.01754,
E259_525,,0.65664
E407_250,,0.31203000000000003
E50_323,0.40351,
E661_143,0.17794000000000001,
E1009_86,0.10652,
E1963_294,0.36717,
E1595_172,0.21429,
E11_305,0.38095,
E1512_372,0.46491000000000005,
E940_169,0.21053000000000002,
E1666_300,,0.37469
E1682_515,0.6441100000000001,
E1785_544,,0.68045
E592_283,0.35338,
E1181_382,0.47744,
E841_360,,0.44987
E1948_123,0.15288,
E342_758,,0.94862
E863_211,0.26316,
E843_263,0.32832,
E829_732,0.91604,
E706_757,0.94737,
E1007_620,0.77569,
E945_614,0.76817,
E1434_72,,0.08897000000000001
E282_707,0.88471,
E1604_418,,0.52256
E1282_790,0.98872,
E1602_210,,0.2619
E1845_697,0.87218,
E678_252,0.31454,
E1644_242,0.30201,
E1437_20,0.023809999999999998,
E1553_359,0.44861999999999996,
E1387_777,,0.9724299999999999
E1608_295,,0.36841999999999997
E118_41,0.05013,
E489_429,0.5363399999999999,
E1050_742,,0.9285700000000001
E1503_78,0.09648999999999999,
E1268_750,,0.9386
E1100_616,0.77068,
E675_465,0.58145,
E452_359,,0.44861999999999996
E1028_99,,0.12280999999999999
E1303_322,0.40226,
E594_442,0.5526300000000001,
E1426_692,,0.8659100000000001
E303_216,0.26942,
E1344_746,0.93358,
E1783_718,0.8985,
E1304_458,0.57268,
E826_221,0.27569,
E1143_169,0.21053000000000002,
E1079_357,,0.44611999999999996
E1078_523,,0.6541399999999999
E1798_755,0.94486,
E331_798,0.99875,
E1103_302,,0.37719
E1154_351,,0.4386
E1398_358,,0.44737
E1893_491,0.6140399999999999,
E1428_109,0.13534000000000002,
E223_219,,0.27318000000000003
E1573_289,0.3609,
E1104_129,0.1604,
E1308_778,0.9736799999999999,
E1315_745,0.9323299999999999,
E823_593,0.74185,
E1717_205,,0.25564000000000003
E1048_445,0.5563899999999999,
E1515_689,0.86216,
E1441_791,,0.9899700000000001
E1606_63,,0.07769
E1701_277,0.34586,
E1218_236,0.29449000000000003,
E87_579,,0.72431
E875_290,0.36216,
E1936_155,0.19297999999999998,
E681_430,0.53759,
E469_111,0.13784000000000002,
E1560_126,,0.15664
E1749_320,,0.39975
E1818_500,0.62531,
E1684_772,0.9661700000000001,
E889_67,,0.08271
E768_763,,0.95489
E1731_731,0.91479,
E1065_568,0.71053,
E1614_80,0.099,
E550_281,0.35088,
E1883_722,,0.90351
E1204_447,0.5589,
E1645_296,,0.36967
E599_167,,0.20801999999999998
E694_327,0.40852,
E418_67,0.08271,
E877_391,,0.48872
E865_402,0.50251,
E1887_176,0.2193,
E324_153,,0.19047999999999998
E1928_642,0.8032600000000001,
E1193_460,,0.57519
E1402_419,0.52381,
E854_572,0.71554,
E1576_379,0.47368000000000005,
E64_580,,0.72556
E650_337,0.42105,
E402_385,0.4812,
E415_20,0.023809999999999998,
E1726_361,0.45113000000000003,
E1655_125,,0.15539
E577_196,,0.24436
E1251_402,0.50251,
E793_514,0.64286,
E272_71,,0.08772
E406_65,0.0802,
E621_602,0.75313,
E1741_733,0.9172899999999999,
E1343_138,0.17168,
E412_80,,0.099
E598_255,0.3183,
E962_41,0.05013,
E165_757,0.94737,
E883_632,,0.79073
E218_290,0.36216,
E805_48,0.0589,
E360_291,0.36341,
E1728_725,0.90727,
E1279_469,0.5864699999999999,
E1214_696,0.87093,
E1826_178,,0.2218
E1747_447,0.5589,
E1232_302,,0.37719
E579_339,0.42356000000000005,
E359_70,,0.08647
E1638_84,,0.10400999999999999
E1635_563,,0.70426
E214_564,0.7055100000000001,
E470_307,0.38345999999999997,
E523_57,,0.07017999999999999
E237_372,,0.46491000000000005
E1673_6,,0.00627
E1058_112,0.1391,
E622_382,0.47744,
E762_283,,0.35338
E570_135,0.16792,
E21_531,0.6641600000000001,
E1137_157,0.19549,
E1782_250,0.31203000000000003,
E876_83,0.10275999999999999,
E1267_83,,0.10275999999999999
E1490_165,0.20551,
E1681_668,0.8358399999999999,
E106_209,0.26065,
E208_467,0.58396,
E1924_306,,0.38221
E1722_164,,0.20426
E62_600,0.75063,
E1517_651,0.8145399999999999,
E57_600,,0.75063
E1227_255,0.3183,
E48_187,0.23308,
E807_267,0.33333,
E950_172,0.21429,
E443_291,,0.36341
E1976_131,0.16291,
E1502_738,0.92356,
E459_530,0.66291,
E1400_777,,0.9724299999999999
E624_459,0.57393,
E1674_670,0.83835,
E1073_543,0.6792,
E525_114,0.1416,
E369_600,0.75063,
E552_636,,0.79574
E1461_748,0.93609,
E1346_367,,0.45865
E669_388,,0.48496000000000006
E1114_665,0.8320799999999999,
E1171_679,0.84962,
E335_527,0.65915,
E1855_80,0.099,
E128_206,0.25689,
E121_637,0.79699,
E1545_190,,0.23684000000000002
E1843_479,,0.599
E893_278,,0.34712
E1201_761,0.9523799999999999,
E720_39,0.047619999999999996,
E1556_87,,0.10777
E677_500,0.62531,
E454_363,0.45363000000000003,
E1322_484,0.60526,
E1880_287,,0.3584
E277_198,,0.24686999999999998
E140_19,0.02256,
E355_422,0.52757,
E85_795,0.9949899999999999,
E610_525,0.65664,
E1977_593,0.74185,
E620_548,,0.6854600000000001
E1630_319,0.3985,
E472_101,0.12531,
E803_788,,0.9862200000000001
E1998_539,0.67419,
E1651_673,0.84211,
E1069_386,,0.48246000000000006
E589_339,,0.42356000000000005
E705_603,,0.75439
E1247_182,0.22682,
E1699_705,0.88221,
E31_310,,0.38722
E302_498,,0.6228100000000001
E1030_698,,0.8734299999999999
E920_489,0.61153,
E731_777,0.9724299999999999,
E1531_208,0.2594,
E1466_754,0.9436100000000001,
E248_750,,0.9386
E386_209,0.26065,
E717_534,0.66792,
E151_241,,0.30075
E697_137,0.17043,
E1719_374,0.46742,
E1042_41,0.05013,
E1983_112,,0.1391
E1230_333,0.41603999999999997,
E362_438,0.54762,
E1871_679,0.84962,
E105_79,0.09774,
E1228_361,,0.45113000000000003
E597_613,0.7669199999999999,
E1939_329,0.41103,
E417_474,0.59273,
E382_113,,0.14035
E1444_77,0.09523999999999999,
E514_470,,0.58772
E955_522,0.65288,
E1847_127,,0.15789
E1574_594,0.74311,
E1899_664,,0.83083
E1543_441,,0.55138
E560_225,0.2807,
E1657_451,,0.56391
E1659_614,0.76817,
E1750_216,0.26942,
E432_412,0.5150399999999999,
E1812_539,0.67419,
E1709_318,0.39724,
E1628_281,0.35088,
E275_225,,0.2807
E1354_138,0.17168,
E94_136,0.16917000000000001,
E695_181,,0.22555999999999998
E115_340,0.42481,
E917_422,0.52757,
E1609_36,0.04386,
E1094_720,0.9009999999999999,
E1804_683,,0.85464
E1489_755,0.94486,
E1278_170,,0.21178000000000002
E1832_639,,0.7995
E1652_332,,0.41478999999999994
E790_287,,0.3584
E196_235,0.29323,
E960_86,0.10652,
E1777_593,,0.74185
E16_611,0.76441,
E455_432,0.5401,
E799_640,,0.80075
E603_183,0.22807,
E236_270,0.33709,
E203_175,0.21805,
E1014_139,0.17293,
E966_272,,0.3396
E34_505,0.63158,
E729_285,0.35589,
E311_98,0.12155,
E1846_239,0.29825,
E1107_80,0.099,
E194_269,,0.33584
E257_116,0.14411,
E859_110,0.13659000000000002,
E1727_605,0.75689,
E1148_11,,0.01253
E504_403,0.50376,
E819_665,0.8320799999999999,
E181_21,,0.02506
E231_102,0.12657000000000002,
E569_392,0.48996999999999996,
E1097_5,0.0050100000000000006,
E35_704,0.88095,
E604_323,0.40351,
E927_796,,0.99624
E1393_724,,0.90602
E830_211,,0.26316
E326_111,,0.13784000000000002
E862_14,0.01629,
E159_688,0.8609,
E1578_319,0.3985,
E1891_380,,0.47494
E1459_80,0.099,
E265_133,0.16541,
E1882_655,0.81955,
E1481_491,0.6140399999999999,
E1032_603,0.75439,
E1233_641,,0.80201
E991_109,,0.13534000000000002
E792_611,0.76441,
E1984_169,0.21053000000000002,
E1919_381,0.47618999999999995,
E943_285,,0.35589
E1241_733,0.9172899999999999,
E1391_160,,0.19925
E193_173,,0.21554
E562_162,,0.20175
E633_634,0.79323,
E1438_701,0.8771899999999999,
E1015_140,0.17419,
E519_399,0.49875,
E627_533,0.66667,
E1085_269,,0.33584
E718_588,0.73559,
E1875_534,,0.66792
E130_355,,0.44361000000000006
E1572_214,0.26692,
E131_10,,0.01128
E1987_9,,0.010029999999999999
E375_507,,0.6340899999999999
E1933_740,0.9260700000000001,
E1276_777,0.9724299999999999,
E1047_31,0.03759,
E1516_598,0.74812,
E367_314,,0.39223
E1351_59,0.07268,
E951_217,0.27068000000000003,
E647_175,0.21805,
E1774_310,0.38722,
E1072_748,0.93609,
E1283_666,0.8333299999999999,
E626_647,,0.80952
E1822_240,0.2995,
E719_690,0.86341,
E430_404,,0.5050100000000001
E1298_244,0.30451,
E491_246,0.30701999999999996,
E985_194,0.24185,
E868_282,0.35213,
E776_335,0.41855,
E1002_162,0.20175,
E91_215,0.26816999999999996,
E929_260,0.32456,
E1491_449,,0.5614
E1084_120,0.14912,
E970_630,,0.78822
E1465_764,0.95614,
E1849_670,,0.83835
E884_60,,0.07393
E508_164,,0.20426
E1092_614,0.76817,
E1509_775,,0.9699200000000001
E1364_511,0.6391,
E435_196,0.24436,
E1406_250,0.31203000000000003,
E1623_796,0.99624,
E1397_247,,0.30827
E912_767,0.9599,
E809_410,0.51253,
E1836_79,0.09774,
E1417_743,,0.9298200000000001
E481_196,0.24436,
E609_669,0.83709,
E1051_57,,0.07017999999999999
E1190_129,,0.1604
E1549_722,0.90351,
E885_86,,0.10652
E1151_426,0.53258,
E1068_279,0.34836999999999996,
E90_274,0.34210999999999997,
E1379_620,,0.77569
E1059_29,,0.035089999999999996
E528_405,,0.50627
