,PseudoTime1,PseudoTime2
E1328_222,,0.27694
E313_151,,0.18797
E322_551,,0.6892199999999999
E966_712,0.8909799999999999,
E1841_512,,0.64035
E1201_427,0.53383,
E527_257,,0.3208
E808_399,,0.49875
E96_690,0.86341,
E1889_400,0.5,
E575_176,,0.2193
E1768_17,0.02005,
E1299_569,,0.71178
E1501_774,,0.96867
E386_767,,0.9599
E1845_142,0.17669,
E1778_435,,0.54386
E754_426,,0.53258
E531_594,,0.74311
E1688_68,0.08396,
E1473_456,,0.57018
E1927_105,0.13033,
E1447_331,,0.41353
E1118_426,0.53258,
E848_229,,0.28570999999999996
E1846_420,,0.5250600000000001
E882_85,,0.10525999999999999
E157_398,,0.49749
E1784_769,,0.96241
E182_744,0.9310799999999999,
E292_525,,0.65664
E613_262,,0.32706999999999997
E1336_39,,0.047619999999999996
E475_420,,0.5250600000000001
E917_748,,0.93609
E847_172,,0.21429
E1774_667,,0.8345899999999999
E1856_264,0.32957,
E1575_170,0.21178000000000002,
E102_613,,0.7669199999999999
E15_664,,0.83083
E569_436,0.54511,
E80_230,,0.28697
E1124_662,,0.8283200000000001
E99_479,,0.599
E1725_453,,0.56642
E1132_244,,0.30451
E788_754,,0.9436100000000001
E1930_236,,0.29449000000000003
E589_759,0.9498700000000001,
E1359_165,0.20551,
E1426_305,0.38095,
E1999_78,0.09648999999999999,
E1374_433,,0.54135
E908_398,0.49749,
E232_592,,0.7406
E1242_96,0.11905,
E637_536,0.67043,
E1101_407,,0.50877
E1695_567,0.70927,
E283_101,,0.12531
E615_489,0.61153,
E1493_768,,0.96115
E1307_237,0.29574,
E1995_139,0.17293,
E1950_621,0.77694,
E1885_522,0.65288,
E1691_350,0.43733999999999995,
E969_419,0.52381,
E318_678,,0.8483700000000001
E16_628,,0.78571
E1860_464,,0.5802
E698_207,,0.25815
E532_695,0.86967,
E1608_721,,0.9022600000000001
E1582_684,0.8558899999999999,
E57_435,0.54386,
E1562_717,,0.8972399999999999
E1801_334,,0.41728999999999994
E1306_81,0.10025,
E1414_104,0.12907000000000002,
E1312_732,,0.91604
E53_578,0.72306,
E1084_238,,0.29699000000000003
E1655_82,0.1015,
E1727_83,,0.10275999999999999
E1533_2,0.00125,
E1858_791,,0.9899700000000001
E1140_217,,0.27068000000000003
E306_796,,0.99624
E1015_21,,0.02506
E1226_746,0.93358,
E1255_368,,0.4599
E1256_486,0.60777,
E1571_313,,0.39098
E1597_648,0.8107800000000001,
E994_320,0.39975,
E1756_447,,0.5589
E1110_361,,0.45113000000000003
E310_291,,0.36341
E237_498,,0.6228100000000001
E338_91,,0.11277999999999999
E1102_89,0.11027999999999999,
E1466_27,0.03258,
E118_335,,0.41855
E1989_33,,0.0401
E489_15,,0.01754
E765_396,,0.49499
E1372_138,,0.17168
E1786_3,0.00251,
E375_764,,0.95614
E1130_385,0.4812,
E588_103,,0.12782000000000002
E1780_233,,0.29073000000000004
E1028_598,0.74812,
E226_759,,0.9498700000000001
E470_598,,0.74812
E434_741,0.92732,
E1593_382,,0.47744
E1135_772,,0.9661700000000001
E463_455,,0.56892
E524_373,,0.46617
E775_97,0.1203,
E302_509,0.63659,
E828_632,,0.79073
E1294_529,,0.66165
E1669_593,0.74185,
E1388_268,,0.33459
E1000_749,,0.93734
E1355_18,,0.0213
E95_128,,0.15915
E47_133,0.16541,
E510_179,,0.22305999999999998
E988_618,,0.77318
E268_213,0.26566,
E108_781,0.97744,
E116_194,,0.24185
E1610_53,,0.06516
E327_150,0.18672,
E1402_674,0.84336,
E986_647,,0.80952
E235_361,,0.45113000000000003
E420_757,,0.94737
E650_73,,0.09022999999999999
E1111_642,,0.8032600000000001
E767_467,,0.58396
E123_136,0.16917000000000001,
E1064_456,,0.57018
E602_642,,0.8032600000000001
E1971_441,,0.55138
E1619_606,0.75815,
E701_235,0.29323,
E383_709,,0.8872200000000001
E1003_799,1.0,
E412_323,0.40351,
E624_406,,0.50752
E1789_107,0.13283,
E777_593,,0.74185
E247_61,0.07518999999999999,
E798_601,,0.75188
E547_350,,0.43733999999999995
E201_624,0.7807,
E1348_117,,0.14536
E1258_556,,0.6954899999999999
E1198_568,0.71053,
E1601_210,,0.2619
E1802_147,,0.18295999999999998
E257_419,0.52381,
E929_291,0.36341,
E1184_190,0.23684000000000002,
E64_286,,0.35714
E410_372,,0.46491000000000005
E1224_399,0.49875,
E1524_15,0.01754,
E1100_602,,0.75313
E291_398,,0.49749
E755_773,0.9674200000000001,
E372_433,,0.54135
E125_568,,0.71053
E1091_195,0.24311,
E1842_666,,0.8333299999999999
E13_472,,0.59023
E1465_179,,0.22305999999999998
E726_619,0.77444,
E476_383,,0.4787
E1089_654,,0.8183
E1585_496,,0.6203
E581_673,,0.84211
E536_509,0.63659,
E1456_639,0.7995,
E388_7,,0.007520000000000001
E595_453,0.56642,
E705_62,,0.07644
E1156_551,0.6892199999999999,
E395_333,0.41603999999999997,
E579_322,,0.40226
E1912_57,0.07017999999999999,
E1986_778,,0.9736799999999999
E640_18,,0.0213
E82_375,,0.46867
E160_134,,0.16667
E366_452,,0.56516
E529_311,,0.38847
E859_686,0.8584,
E1658_68,,0.08396
E1855_370,0.46241000000000004,
E1519_638,,0.79825
E1888_599,,0.74937
E1543_147,,0.18295999999999998
E328_743,,0.9298200000000001
E1913_224,,0.27945
E1887_159,,0.19799
E998_697,,0.87218
E1872_699,0.87469,
E1435_754,,0.9436100000000001
E1975_407,,0.50877
E830_388,,0.48496000000000006
E609_279,,0.34836999999999996
E665_672,0.84085,
E1599_665,,0.8320799999999999
E1339_239,0.29825,
E361_39,,0.047619999999999996
E632_641,0.80201,
E949_200,0.24936999999999998,
E681_121,,0.15037999999999999
E1206_105,,0.13033
E883_778,,0.9736799999999999
E1288_602,,0.75313
E1337_764,,0.95614
E1308_296,,0.36967
E1584_71,0.08772,
E784_165,0.20551,
E185_302,0.37719,
E1208_491,0.6140399999999999,
E972_793,0.9924799999999999,
E555_720,0.9009999999999999,
E1527_308,,0.38471
E1739_248,0.30951999999999996,
E1451_532,,0.6654100000000001
E1546_287,,0.3584
E668_226,,0.28195
E923_634,,0.79323
E1440_25,,0.030080000000000003
E1670_601,0.75188,
E499_172,,0.21429
E597_449,,0.5614
E1773_400,,0.5
E1873_72,0.08897000000000001,
E973_284,,0.35464
E1453_503,,0.62907
E324_761,,0.9523799999999999
E1334_764,0.95614,
E1243_198,,0.24686999999999998
E1928_138,0.17168,
E295_413,,0.5162899999999999
E1890_613,,0.7669199999999999
E364_297,,0.37093000000000004
E1265_375,,0.46867
E976_199,,0.24811999999999998
E792_583,,0.72932
E1559_46,0.056389999999999996,
E669_700,,0.8759399999999999
E546_404,,0.5050100000000001
E191_81,0.10025,
E92_689,,0.86216
E32_470,0.58772,
E819_193,0.2406,
E565_330,,0.41228000000000004
E1197_562,,0.70301
E1116_434,,0.54261
E1150_742,,0.9285700000000001
E1816_2,,0.00125
E1408_212,,0.26441
E1657_628,0.78571,
E612_50,,0.0614
E1223_770,,0.9636600000000001
E360_672,,0.84085
E1563_99,,0.12280999999999999
E1284_519,,0.64912
E1604_295,,0.36841999999999997
E1863_620,,0.77569
E103_617,,0.77193
E702_540,,0.6754399999999999
E1503_282,0.35213,
E1446_163,0.20301,
E644_493,0.61654,
E888_186,,0.23183
E1866_75,,0.09272999999999999
E933_244,,0.30451
E1165_498,,0.6228100000000001
E1031_250,,0.31203000000000003
E1555_742,,0.9285700000000001
E619_621,,0.77694
E194_100,,0.12405999999999999
E172_277,,0.34586
E1818_722,0.90351,
E852_43,,0.052629999999999996
E722_756,,0.9461200000000001
E1384_460,0.57519,
E1787_231,,0.28822
E961_384,,0.47995
E1767_231,,0.28822
E1035_69,,0.08521000000000001
E687_733,,0.9172899999999999
E1536_103,0.12782000000000002,
E1782_567,0.70927,
E1176_289,,0.3609
E122_211,0.26316,
E513_766,,0.95865
E1241_188,,0.23434000000000002
E1949_350,,0.43733999999999995
E1594_453,,0.56642
E217_248,,0.30951999999999996
E1698_35,0.04261,
E1159_321,,0.401
E1260_359,,0.44861999999999996
E1711_406,0.50752,
E1917_190,,0.23684000000000002
E1554_133,,0.16541
E821_711,0.8897200000000001,
E83_180,,0.22430999999999998
E167_23,0.027569999999999997,
E1813_660,,0.82581
E1551_439,,0.54887
E806_673,0.84211,
E1494_97,,0.1203
E1231_129,,0.1604
E804_185,,0.23058
E1394_486,,0.60777
E674_583,,0.72932
E975_382,0.47744,
E148_206,,0.25689
E505_384,,0.47995
E1653_615,,0.76942
E168_631,,0.78947
E694_792,0.9912299999999999,
E131_369,0.46115,
E716_258,,0.32206
E719_690,,0.86341
E136_31,0.03759,
E1944_507,0.6340899999999999,
E38_357,0.44611999999999996,
E7_122,0.15163,
E553_129,0.1604,
E853_627,0.78446,
E1828_574,0.71805,
E1823_111,,0.13784000000000002
E198_591,,0.73935
E660_519,0.64912,
E8_319,,0.3985
E1324_723,,0.90476
E150_263,0.32832,
E885_372,,0.46491000000000005
E1941_75,,0.09272999999999999
E393_199,,0.24811999999999998
E1542_632,,0.79073
E1738_185,,0.23058
E1769_654,,0.8183
E124_166,,0.20676999999999998
E1956_612,0.76566,
E1438_124,,0.15414
E1236_349,,0.43609
E1502_541,,0.67669
E605_691,,0.86466
E1454_153,0.19047999999999998,
E1605_409,,0.5112800000000001
E120_65,,0.0802
E1193_684,0.8558899999999999,
E1424_732,0.91604,
E1486_755,,0.94486
E910_729,,0.91228
E1304_132,,0.16416
E418_792,0.9912299999999999,
E1366_671,0.8396,
E954_92,,0.11404
E450_768,,0.96115
E1512_401,0.50125,
E591_413,,0.5162899999999999
E177_259,,0.32331
E196_766,,0.95865
E1073_420,,0.5250600000000001
E620_735,,0.9198
E1919_412,0.5150399999999999,
E1442_93,,0.11529
E1800_28,,0.03383
E1471_310,,0.38722
E1168_79,,0.09774
E473_610,0.7631600000000001,
E500_591,,0.73935
E1853_111,,0.13784000000000002
E1579_344,,0.42982
E1969_399,,0.49875
E1918_328,0.40976999999999997,
E877_717,,0.8972399999999999
E1425_95,,0.11779
E1155_210,0.2619,
E1567_357,0.44611999999999996,
E1973_141,,0.17544
E111_782,,0.9787
E1611_397,,0.49623999999999996
E600_685,0.85714,
E1576_321,,0.401
E110_422,,0.52757
E1082_273,0.34085,
E1248_184,0.22931999999999997,
E69_223,,0.2782
E840_79,,0.09774
E990_373,,0.46617
E772_480,,0.60025
E1053_237,,0.29574
E904_422,0.52757,
E1937_739,,0.92481
E1287_521,,0.65163
E128_439,0.54887,
E1730_532,0.6654100000000001,
E334_443,,0.55388
E1380_482,,0.6027600000000001
E1570_47,,0.05764
E391_770,,0.9636600000000001
E686_169,0.21053000000000002,
E1062_742,,0.9285700000000001
E568_317,,0.39599
E132_260,,0.32456
E604_682,,0.8533799999999999
E1748_364,,0.45488999999999996
E1629_119,0.14787,
E537_146,,0.1817
E666_316,,0.39474000000000004
E1251_511,0.6391,
E892_316,,0.39474000000000004
E645_177,,0.22055
E557_740,,0.9260700000000001
E41_724,0.90602,
E867_524,0.6553899999999999,
E1205_798,0.99875,
E1646_568,0.71053,
E1151_496,,0.6203
E895_554,,0.69298
E1561_280,,0.34962
E822_499,0.6240600000000001,
E424_691,0.86466,
E1173_434,,0.54261
E1831_289,,0.3609
E1129_711,0.8897200000000001,
E1759_288,,0.35965
E285_105,,0.13033
E1025_743,0.9298200000000001,
E528_110,,0.13659000000000002
E1988_13,0.015040000000000001,
E956_22,0.02632,
E440_496,,0.6203
E70_451,0.56391,
E35_755,,0.94486
E942_209,,0.26065
E664_260,,0.32456
E1436_785,,0.98246
E357_544,,0.68045
E952_601,0.75188,
E1539_124,0.15414,
E414_9,0.010029999999999999,
E593_650,,0.81328
E1333_449,0.5614,
E121_422,,0.52757
E0_710,,0.8884700000000001
E1648_446,0.5576399999999999,
E481_636,0.79574,
E387_99,,0.12280999999999999
E1707_251,0.31328,
E1276_453,,0.56642
E507_394,0.49248000000000003,
E1113_181,,0.22555999999999998
E1614_313,,0.39098
E1906_93,0.11529,
E704_281,,0.35088
E1145_501,0.62657,
E1020_438,0.54762,
E214_49,,0.06015
E879_641,,0.80201
E315_191,,0.2381
E104_678,0.8483700000000001,
E311_698,0.8734299999999999,
E1792_142,0.17669,
E1544_506,0.63283,
E916_587,,0.73434
E1332_337,,0.42105
E1523_490,,0.61278
E1050_749,0.93734,
E623_87,,0.10777
E940_54,0.06642,
E497_151,,0.18797
E1957_523,,0.6541399999999999
E84_371,0.46366,
E1829_571,,0.71429
E787_529,,0.66165
E841_583,,0.72932
E1074_739,,0.92481
E1128_436,,0.54511
E188_390,0.48746999999999996,
E442_725,0.90727,
E1203_95,,0.11779
E1092_401,,0.50125
E1785_526,,0.65789
E812_57,,0.07017999999999999
E143_747,0.93484,
E227_349,,0.43609
E1482_583,,0.72932
E173_555,,0.69424
E1314_476,,0.59524
E1874_718,,0.8985
E1290_19,,0.02256
E757_288,0.35965,
E1376_415,0.5188,
E296_394,,0.49248000000000003
E977_720,,0.9009999999999999
E1185_230,0.28697,
E1479_787,0.9849600000000001,
E1799_795,0.9949899999999999,
E289_312,0.38971999999999996,
E10_627,,0.78446
E1040_45,0.055139999999999995,
E1880_771,,0.96491
E1041_276,,0.34460999999999997
E1058_746,0.93358,
E905_655,,0.81955
E487_549,,0.68672
E433_437,,0.54637
E353_780,,0.97619
E646_788,,0.9862200000000001
E1751_198,,0.24686999999999998
E981_698,0.8734299999999999,
E126_53,,0.06516
E864_788,0.9862200000000001,
E1178_330,0.41228000000000004,
E2_431,,0.53885
E1990_54,0.06642,
E403_7,,0.007520000000000001
E566_581,0.72682,
E1550_415,,0.5188
E587_483,,0.60401
E1726_26,,0.031330000000000004
E1470_258,0.32206,
E1027_488,,0.61028
E435_40,0.04887,
E911_452,0.56516,
E1300_56,0.06892000000000001,
E1398_282,,0.35213
E1580_651,,0.8145399999999999
E316_761,0.9523799999999999,
E94_199,,0.24811999999999998
E190_345,,0.43108
E1065_658,,0.82331
E1023_431,,0.53885
E256_499,0.6240600000000001,
E1869_241,0.30075,
E1318_342,,0.42732
E1635_79,,0.09774
E1876_392,0.48996999999999996,
E1504_56,,0.06892000000000001
E761_266,0.33208000000000004,
E1009_224,,0.27945
E408_126,,0.15664
E1647_375,,0.46867
E1499_166,,0.20676999999999998
E133_125,,0.15539
E1704_253,,0.31579
E870_480,,0.60025
E1423_576,,0.72055
E1001_238,,0.29699000000000003
E356_343,0.42857,
E146_176,,0.2193
E1392_231,0.28822,
E813_187,,0.23308
E1596_209,,0.26065
E1464_471,,0.58897
E483_145,,0.18045
E878_300,,0.37469
E594_234,0.29198,
E346_186,0.23183,
E816_296,0.36967,
E1437_628,,0.78571
E1650_28,,0.03383
E1221_378,0.47243,
E941_395,,0.49373
E577_45,,0.055139999999999995
E231_500,0.62531,
E304_237,0.29574,
E539_618,0.77318,
E689_322,,0.40226
E1749_738,,0.92356
E1815_386,,0.48246000000000006
E275_363,0.45363000000000003,
E223_267,0.33333,
E558_781,,0.97744
E1357_288,,0.35965
E1275_723,,0.90476
E1697_490,,0.61278
E1086_616,0.77068,
E1997_725,,0.90727
E24_211,0.26316,
E858_328,,0.40976999999999997
E1733_111,0.13784000000000002,
E480_754,0.9436100000000001,
E1095_786,,0.9837100000000001
E280_425,0.53133,
E1817_199,,0.24811999999999998
E601_369,0.46115,
E635_323,0.40351,
E899_123,0.15288,
E482_585,,0.73183
E45_598,,0.74812
E9_76,0.09398,
E1320_670,,0.83835
E1933_467,0.58396,
E621_562,0.70301,
E780_67,,0.08271
E1293_172,0.21429,
E460_180,,0.22430999999999998
E1899_280,0.34962,
E868_258,0.32206,
E85_775,,0.9699200000000001
E932_319,,0.3985
E535_166,0.20676999999999998,
E844_681,,0.8521299999999999
E209_559,,0.69925
E447_727,,0.9097700000000001
E88_331,0.41353,
E814_56,,0.06892000000000001
E630_502,0.6278199999999999,
E130_625,,0.78195
E1069_713,,0.89223
E221_1,0.0,
E1678_627,0.78446,
E1663_519,0.64912,
E187_191,0.2381,
E1481_94,0.11654,
E33_456,0.57018,
E368_62,,0.07644
E449_568,,0.71053
E464_460,,0.57519
E1602_19,0.02256,
E1172_190,0.23684000000000002,
E25_472,,0.59023
E1620_508,0.63534,
E49_463,,0.57895
E134_348,,0.43483999999999995
E1431_29,,0.035089999999999996
E326_157,0.19549,
E728_328,0.40976999999999997,
E921_709,,0.8872200000000001
E46_626,,0.7832100000000001
E258_706,,0.88346
E1895_98,,0.12155
E936_601,0.75188,
E1234_192,0.23935,
E1365_250,,0.31203000000000003
E1127_319,,0.3985
E1734_223,,0.2782
E91_556,,0.6954899999999999
E413_119,0.14787,
E1296_597,,0.74687
E1389_747,0.93484,
E220_429,,0.5363399999999999
E770_434,,0.54261
E1983_50,0.0614,
E195_251,0.31328,
E1598_771,0.96491,
E1070_608,,0.76065
E436_641,0.80201,
E1148_449,0.5614,
E887_193,,0.2406
E89_780,,0.97619
E288_610,,0.7631600000000001
E169_7,0.007520000000000001,
E656_474,,0.59273
E1157_380,,0.47494
E731_229,0.28570999999999996,
E684_165,,0.20551
E1329_257,0.3208,
E260_741,,0.92732
E850_383,,0.4787
E913_234,,0.29198
E1244_668,,0.8358399999999999
E1016_367,0.45865,
E1964_183,,0.22807
E72_77,,0.09523999999999999
E1413_798,0.99875,
E958_47,,0.05764
E472_256,0.31955,
E696_584,,0.73058
E1301_690,,0.86341
E1034_711,0.8897200000000001,
E894_268,,0.33459
E1461_267,0.33333,
E1120_439,,0.54887
E603_39,,0.047619999999999996
E1708_317,,0.39599
E1270_524,,0.6553899999999999
E515_334,0.41728999999999994,
E1310_681,,0.8521299999999999
E1195_279,,0.34836999999999996
E1268_535,,0.6691699999999999
E457_479,0.599,
E1660_212,0.26441,
E1935_241,,0.30075
E1506_320,0.39975,
E1943_795,0.9949899999999999,
E797_692,,0.8659100000000001
E586_180,,0.22430999999999998
E1281_366,0.45738999999999996,
E137_545,0.6817,
E552_179,0.22305999999999998,
E862_269,,0.33584
E1352_650,0.81328,
E184_636,0.79574,
E818_461,0.57644,
E1371_111,,0.13784000000000002
E1566_161,,0.2005
E1305_483,,0.60401
E1996_706,0.88346,
E1736_739,0.92481,
E999_297,,0.37093000000000004
E193_301,,0.37594
E1432_694,,0.8684200000000001
E951_167,0.20801999999999998,
E325_557,,0.6967399999999999
E1006_775,0.9699200000000001,
E1839_558,0.69799,
E225_686,0.8584,
E1809_744,,0.9310799999999999
E1280_438,,0.54762
E1018_240,,0.2995
E1094_352,,0.43985
E838_411,0.51378,
E825_495,0.61905,
E186_730,0.91353,
E572_289,,0.3609
E1401_243,0.30326,
E1811_4,,0.0037600000000000003
E869_595,,0.74436
E926_28,0.03383,
E1099_694,,0.8684200000000001
E1379_666,0.8333299999999999,
E1777_584,,0.73058
E373_227,0.28321,
E321_196,,0.24436
E1864_587,,0.73434
E1898_359,,0.44861999999999996
E836_664,,0.83083
E1870_142,0.17669,
E1108_423,,0.52882
E1755_62,0.07644,
E1871_720,,0.9009999999999999
E1164_281,,0.35088
E1613_684,,0.8558899999999999
E968_139,,0.17293
E101_468,,0.58521
E1577_152,,0.18922
E1714_92,0.11404,
E147_135,,0.16792
E153_393,,0.49123
E1467_89,,0.11027999999999999
E1735_169,,0.21053000000000002
E337_537,0.67168,
E68_359,0.44861999999999996,
E1951_616,0.77068,
E817_541,,0.67669
E1252_168,,0.20926999999999998
E370_278,,0.34712
E876_490,0.61278,
E1362_600,,0.75063
E793_462,,0.5776899999999999
E886_153,,0.19047999999999998
E948_282,,0.35213
E1233_493,,0.61654
E336_641,,0.80201
E653_311,0.38847,
E1141_179,,0.22305999999999998
E376_18,0.0213,
E834_297,0.37093000000000004,
E281_500,,0.62531
E212_303,,0.37845
E714_605,,0.75689
E903_387,0.48371000000000003,
E928_491,,0.6140399999999999
E1182_721,,0.9022600000000001
E1098_299,,0.37343000000000004
E629_790,0.98872,
E166_182,0.22682,
E287_431,,0.53885
E1298_192,0.23935,
E52_482,,0.6027600000000001
E1821_457,0.57143,
E907_174,,0.21679
E616_502,,0.6278199999999999
E673_545,,0.6817
E1162_719,0.89975,
E448_445,,0.5563899999999999
E79_193,,0.2406
E312_78,,0.09648999999999999
E228_764,,0.95614
E59_68,,0.08396
E1079_54,0.06642,
E171_308,,0.38471
E1560_187,,0.23308
E1529_225,,0.2807
E809_327,,0.40852
E1513_633,0.79198,
E139_630,0.78822,
E1313_271,0.33835,
E984_794,0.9937299999999999,
E417_492,,0.61529
E390_576,0.72055,
E1267_626,,0.7832100000000001
E1589_145,0.18045,
E983_611,,0.76441
E1021_129,,0.1604
E1014_157,,0.19549
E1036_781,0.97744,
E1177_94,,0.11654
E1139_563,0.70426,
E1090_759,,0.9498700000000001
E1317_616,0.77068,
E135_332,,0.41478999999999994
E1776_285,,0.35589
E264_161,,0.2005
E1783_198,,0.24686999999999998
E78_240,,0.2995
E259_755,,0.94486
E1897_380,,0.47494
E1405_257,,0.3208
E374_186,0.23183,
E1572_148,0.18420999999999998,
E582_314,0.39223,
E1024_534,,0.66792
E1977_563,,0.70426
E66_187,,0.23308
E1746_658,0.82331,
E1793_428,0.53509,
E431_27,,0.03258
E216_401,0.50125,
E1715_343,,0.42857
E1535_168,,0.20926999999999998
E781_556,0.6954899999999999,
E1420_573,,0.7167899999999999
E1718_249,,0.31078
E454_179,0.22305999999999998,
E763_208,0.2594,
E1441_577,0.7218,
E1609_354,,0.44236000000000003
E1200_682,0.8533799999999999,
E596_620,,0.77569
E241_101,,0.12531
E927_311,0.38847,
E560_264,,0.32957
E707_512,0.64035,
E354_116,0.14411,
E1684_150,0.18672,
E453_126,,0.15664
E655_581,,0.72682
E1210_365,,0.45614
E178_229,,0.28570999999999996
E578_138,0.17168,
E1683_749,,0.93734
E1085_739,0.92481,
E402_444,,0.55514
E115_688,0.8609,
E468_393,0.49123,
E362_514,0.64286,
E1429_194,0.24185,
E156_780,0.97619,
E127_388,,0.48496000000000006
E1591_174,0.21679,
E1861_560,,0.7005
E533_746,,0.93358
E1586_507,,0.6340899999999999
E1834_29,0.035089999999999996,
E274_765,,0.95739
E197_652,,0.81579
E1056_16,,0.0188
E1953_10,,0.01128
E43_473,,0.59148
E1922_346,0.43233,
E1541_697,0.87218,
E610_754,,0.9436100000000001
E67_11,,0.01253
E606_602,,0.75313
E1219_712,,0.8909799999999999
E1444_443,0.55388,
E1961_643,,0.8045100000000001
E14_3,,0.00251
E1325_555,,0.69424
E697_80,,0.099
E1052_214,,0.26692
E1758_347,0.43358,
E1492_638,0.79825,
E71_131,,0.16291
E93_566,0.70802,
E1552_71,,0.08772
