,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E975_398,,0.49623,,
E25_730,0.91332,,,
E530_522,,0.6520100000000001,,
E1372_265,,0.32915,,
E1757_29,,0.03266,,
E463_144,,0.17714000000000002,,
E826_415,,,0.51759,
E169_659,,0.8241200000000001,,
E1631_51,,0.0603,,
E1766_57,,,0.06784,
E1197_80,,0.09673,,
E1345_266,,0.3304,,
E1217_349,,0.43467,,
E964_13,,0.01256,,
E888_171,,0.21106,,
E184_514,,0.6419600000000001,,
E1758_476,,0.59422,,
E834_239,,0.29648,,
E1658_266,,,,0.3304
E139_778,,0.97362,,
E1472_69,,0.08291,,
E1473_646,,,0.80779,
E1628_388,,0.48367,,
E1618_123,,,0.15075,
E1141_270,,0.33543,,
E1938_647,,0.80905,,
E1689_33,,0.037689999999999994,,
E1934_82,,0.09925,,
E1282_799,,1.0,,
E1405_116,,0.14196,,
E205_654,,,,0.81784
E1790_472,,,0.5892,
E1601_328,,0.40829,,
E988_472,,0.5892,,
E1699_122,,,,0.1495
E1850_111,,,,0.13568
E168_350,,0.43593000000000004,,
E745_19,,0.0201,,
E81_216,,,,0.26759
E912_564,,0.70477,,
E883_233,,0.28894000000000003,,
E1665_111,0.13568,,,
E825_95,0.11558,,,
E212_617,,,,0.77136
E629_362,0.45101,,,
E310_301,0.37437,,,
E541_301,,0.37437,,
E358_429,,,,0.53518
E146_537,0.67085,,,
E1194_480,,,,0.59925
E791_242,,0.30025,,
E1552_354,,,,0.44095
E294_647,,,,0.80905
E314_787,,0.98492,,
E627_530,,0.66206,,
E1647_468,,0.58417,,
E861_108,,0.13191,,
E1195_343,,0.42713999999999996,,
E414_721,,0.9020100000000001,,
E171_504,0.6294,,,
E381_781,,0.97739,,
E228_712,0.8907,,,
E743_262,,,,0.32538
E1448_758,,,0.9484899999999999,
E1527_232,,0.28769,,
E1047_487,,,0.6080399999999999,
E1721_168,0.20729,,,
E198_794,,0.99372,,
E1029_768,,0.96106,,
E1156_379,0.47236000000000006,,,
E590_324,,0.40326999999999996,,
E1747_125,,,0.15327000000000002,
E1014_256,,0.31784,,
E1347_120,,,,0.14698
E365_39,,0.04523,,
E52_497,,,,0.6206
E186_409,,0.51005,,
E189_81,,0.09799,,
E628_142,0.17462,,,
E329_204,,0.25251,,
E1580_654,,0.81784,,
E1533_569,,0.71106,,
E558_791,,0.98995,,
E1248_449,,,,0.5603
E1624_647,,0.80905,,
E249_458,,0.5716100000000001,,
E1385_308,0.38316999999999996,,,
E1761_19,,0.0201,,
E1530_492,,0.61432,,
E385_198,,0.24497,,
E19_111,,0.13568,,
E1002_17,,0.01759,,
E542_437,,,,0.54523
E485_77,,0.09296,,
E307_649,,0.8115600000000001,,
E1710_736,0.92085,,,
E559_438,,0.54648,,
E209_773,0.96734,,,
E1465_534,0.66709,,,
E455_671,0.8392,,,
E1335_47,,,0.055279999999999996,
E799_78,,,,0.09422
E1230_268,,,0.33291,
E1492_224,,0.27764,,
E788_295,,0.36683000000000004,,
E227_600,,0.75,,
E150_297,,0.36935,,
E1975_86,,0.10427,,
E1861_280,,,,0.34799
E1930_641,,0.8015100000000001,,
E754_296,,,0.36809000000000003,
E1264_395,,,,0.49246
E1348_292,,0.36307,,
E1427_721,,0.9020100000000001,,
E369_449,0.5603,,,
E1907_112,,,,0.13693
E1063_518,,0.64698,,
E1420_520,,0.6495,,
E926_780,0.9761299999999999,,,
E258_534,0.66709,,,
E868_794,0.99372,,,
E1484_340,,0.42336999999999997,,
E8_632,,0.7902,,
E1423_481,,0.6005,,
E1223_384,0.47863999999999995,,,
E244_245,,,0.30401999999999996,
E1785_386,,0.48116000000000003,,
E568_518,,,,0.64698
E321_511,,0.6381899999999999,,
E1881_141,,,,0.17337
E126_614,,0.76759,,
E1819_58,0.0691,,,
E1108_68,,0.08166,,
E309_186,,0.2299,,
E1137_695,,0.86935,,
E1960_473,0.59045,,,
E471_427,,,,0.53266
E441_399,,0.49749,,
E951_774,,0.96859,,
E1054_369,,0.4598,,
E251_772,,0.9660799999999999,,
E1315_715,,0.8944700000000001,,
E71_86,,0.10427,,
E1518_496,,0.61935,,
E1318_608,,0.76005,,
E439_773,,,,0.96734
E969_478,,,,0.59673
E1985_7,,,,0.00503
E999_116,,0.14196,,
E935_747,,0.9346700000000001,,
E91_661,0.82663,,,
E21_397,,0.49496999999999997,,
E696_714,,0.8932200000000001,,
E1648_631,,0.78894,,
E1352_502,0.62688,,,
E1384_497,,0.6206,,
E458_736,,0.92085,,
E1144_440,,0.54899,,
E366_469,,,,0.58543
E915_197,,0.24372,,
E751_393,,0.48995,,
E1833_292,,0.36307,,
E1936_627,,0.78392,,
E1696_696,,,,0.8706
E1504_468,,0.58417,,
E1729_215,0.26633,,,
E327_450,,0.5615600000000001,,
E333_501,,0.62563,,
E17_617,,0.77136,,
E733_558,,0.69724,,
E1210_416,,0.51884,,
E105_633,,0.79146,,
E354_65,,,,0.07789
E777_653,,0.81658,,
E44_722,,0.90327,,
E1460_34,,,,0.038939999999999995
E390_668,,0.8354299999999999,,
E255_291,,,,0.36180999999999996
E1201_237,,0.29397,,
E1619_136,0.16709000000000002,,,
E1664_77,,0.09296,,
E9_511,,0.6381899999999999,,
E311_242,,,0.30025,
E798_14,,,,0.013819999999999999
E254_96,,,0.11682999999999999,
E1299_680,,0.8505,,
E357_123,,,,0.15075
E1390_629,,,,0.7864300000000001
E917_31,0.03518,,,
E41_317,,,,0.39447
E1996_343,,0.42713999999999996,,
E1394_493,,0.61558,,
E1717_723,,0.9045200000000001,,
E658_215,,0.26633,,
E317_526,,0.65704,,
E1582_180,,0.22236,,
E449_531,,0.66332,,
E1673_282,,0.3505,,
E1581_20,,0.02136,,
E950_542,0.67714,,,
E111_527,0.6582899999999999,,,
E1146_185,,0.22864,,
E985_753,,0.94221,,
E1296_743,,0.92965,,
E444_516,,,0.64447,
E1551_153,,0.18844,,
E240_472,0.5892,,,
E450_650,,0.81281,,
E772_131,,0.1608,,
E1641_345,,,,0.42965
E899_257,,0.3191,,
E1308_685,0.8567799999999999,,,
E1474_619,,0.77387,,
E373_355,,0.44221000000000005,,
E1105_6,,0.0037700000000000003,,
E63_735,,0.9196,,
E87_499,,0.62312,,
E1967_42,,0.04899,,
E1924_427,,0.53266,,
E1871_215,,0.26633,,
E1650_558,,0.69724,,
E1258_634,0.79271,,,
E824_108,,0.13191,,
E1017_581,,0.72613,,
E1174_201,,0.24874000000000002,,
E625_182,,,,0.22487
E229_500,,0.62437,,
E1860_633,,0.79146,,
E1437_680,,0.8505,,
E13_148,,0.18216,,
E1343_573,0.71608,,,
E180_171,,,,0.21106
E1780_392,,0.48868999999999996,,
E1083_397,,0.49496999999999997,,
E1001_586,,0.73241,,
E1956_642,,,0.80276,
E1435_650,,0.81281,,
E1291_249,0.30905,,,
E1845_434,,0.54146,,
E1476_171,0.21106,,,
E565_759,,0.94975,,
E1134_92,,0.11180999999999999,,
E1822_726,,0.9082899999999999,,
E257_316,0.39321999999999996,,,
E1586_424,,0.52889,,
E1065_794,,0.99372,,
E735_604,,0.75503,,
E1908_696,,,,0.8706
E552_545,,,,0.6809
E1452_167,0.20603000000000002,,,
E1877_672,,0.84045,,
E1412_747,,,0.9346700000000001,
E1487_272,,0.33794,,
E398_275,,0.34171,,
E1972_533,,0.66583,,
E1643_204,0.25251,,,
E1344_71,,0.08542999999999999,,
E1391_6,,,,0.0037700000000000003
E457_298,,0.3706,,
E1802_609,,0.76131,,
E836_338,,,0.42085,
E1649_189,,,,0.23367
E1349_790,,0.98869,,
E719_108,,,,0.13191
E879_228,,0.28265999999999997,,
E1051_502,,,,0.62688
E1326_240,,0.29774,,
E481_278,,0.34548,,
E1227_354,0.44095,,,
E406_199,,0.24623,,
E1341_540,,,,0.67462
E1188_526,0.65704,,,
E1951_400,,0.49873999999999996,,
E1999_562,,0.70226,,
E1593_51,,0.0603,,
E346_590,,0.73744,,
E1122_358,,,0.44598000000000004,
E982_71,,0.08542999999999999,,
E380_507,,0.63317,,
E286_765,,0.95729,,
E61_67,,0.0804,,
E272_327,,0.40704,,
E405_686,,0.8580399999999999,,
E822_329,,0.40955,,
E1089_779,,,0.9748700000000001,
E1441_691,0.8643200000000001,,,
E312_448,,0.55905,,
E512_763,,0.9547700000000001,,
E835_676,,0.8454799999999999,,
E748_275,,,,0.34171
E981_420,,0.52387,,
E165_512,,,,0.63945
E1573_690,0.8630700000000001,,,
E823_499,,0.62312,,
E1858_127,,0.15578,,
E977_340,,,0.42336999999999997,
E855_510,,,,0.63693
E1007_503,0.6281399999999999,,,
E378_596,,0.74497,,
E1280_571,,0.7135699999999999,,
E866_522,,0.6520100000000001,,
E567_422,,0.5263800000000001,,
E248_56,,0.06658,,
E1439_463,,0.57789,,
E1501_300,,,0.37312,
E316_57,,0.06784,,
E216_97,0.11809000000000001,,,
E10_13,,,,0.01256
E176_775,,0.96985,,
E468_718,,0.8982399999999999,,
E544_711,,0.88945,,
E621_163,,0.20101,,
E669_688,,0.86055,,
E802_762,,0.95352,,
E1584_190,,0.23492,,
E1791_454,,0.56658,,
E1732_705,,0.8819100000000001,,
E937_381,,0.47486999999999996,,
E1736_542,0.67714,,,
E1447_535,,0.6683399999999999,,
E1685_175,0.21608000000000002,,,
E817_578,,0.72236,,
E0_617,,,0.77136,
E210_12,,0.011309999999999999,,
E1116_578,0.72236,,,
E723_5,,0.00251,,
E1932_601,,,,0.75126
E301_248,,0.30779,,
E80_444,,0.55402,,
E1935_449,,0.5603,,
E99_524,,0.65452,,
E154_430,,0.5364300000000001,,
E1272_208,,,,0.25754
E1885_423,,,,0.52764
E1634_64,,0.07662999999999999,,
E571_390,,0.48618,,
E659_124,,0.15200999999999998,,
E1971_200,,,,0.24749000000000002
E1005_384,,,,0.47863999999999995
E370_168,,0.20729,,
E546_473,,,0.59045,
E1340_560,,0.69975,,
E608_224,,0.27764,,
E304_779,,,0.9748700000000001,
E1666_102,,0.12437000000000001,,
E1443_200,,,,0.24749000000000002
E31_167,,,,0.20603000000000002
E1396_199,0.24623,,,
E1882_722,,,,0.90327
E261_608,,0.76005,,
E1911_658,,0.82286,,
E1653_149,,0.18342,,
E918_201,0.24874000000000002,,,
E1292_43,,0.05025,,
E1118_324,,,,0.40326999999999996
E1052_261,,0.32411999999999996,,
E328_580,,0.72487,,
E1221_430,,0.5364300000000001,,
E676_94,,0.11432,,
E1273_293,,0.36432,,
E1569_36,,0.041460000000000004,,
E221_790,,0.98869,,
E630_204,,0.25251,,
E737_184,,0.22739,,
E595_562,0.70226,,,
E1213_162,,0.19975,,
E1031_353,,0.4397,,
E1903_90,,0.1093,,
E1490_567,,0.70854,,
E1377_726,,,0.9082899999999999,
E445_475,,0.59296,,
E730_600,,0.75,,
E1129_271,,0.33668000000000003,,
E1571_329,,,,0.40955
E1944_205,,0.25377,,
E615_164,,,0.20226,
E1395_238,,0.29523,,
E117_631,,0.78894,,
E1311_97,,0.11809000000000001,,
E284_626,,0.78266,,
E343_424,,,0.52889,
E1792_11,,0.01005,,
E1387_256,,,,0.31784
E20_472,,0.5892,,
E1558_724,,0.9057799999999999,,
E842_442,,0.5515100000000001,,
E374_413,,0.51508,,
E430_775,,0.96985,,
E963_54,0.06407,,,
E1534_560,,,,0.69975
E1281_279,0.34673000000000004,,,
E1438_191,0.23618000000000003,,,
E1902_119,,0.14573,,
E811_270,,0.33543,,
E1606_112,,,,0.13693
E617_461,,,,0.57538
E298_312,,,,0.38819000000000004
E1003_741,,,,0.92714
E686_322,,0.40075,,
E1827_422,,0.5263800000000001,,
E990_199,,0.24623,,
E223_267,,,,0.33166
E665_625,0.78141,,,
E479_393,,0.48995,,
E1856_472,,0.5892,,
E1098_400,,0.49873999999999996,,
E1522_238,,,,0.29523
E413_572,,0.71482,,
E231_430,,0.5364300000000001,,
E230_423,0.52764,,,
E1406_544,,0.67965,,
E664_475,,0.59296,,
E1538_692,,0.8655799999999999,,
E332_527,0.6582899999999999,,,
E377_227,0.28141,,,
E1469_464,,,,0.57915
E386_89,,0.10804000000000001,,
E1640_486,,0.60678,,
E1388_719,,,,0.8995
E1500_126,,0.15452,,
E318_377,,0.46985,,
E1521_662,,0.82789,,
E1328_706,,0.8831700000000001,,
E1788_265,,,0.32915,
E131_674,,0.84296,,
E570_695,0.86935,,,
E1095_790,,,0.98869,
E660_54,,0.06407,,
E1677_124,,0.15200999999999998,,
E339_616,,0.7701,,
E1723_324,,0.40326999999999996,,
E201_11,,0.01005,,
E1246_208,0.25754,,,
E1807_454,0.56658,,,
E243_584,,,0.7299,
E1796_496,0.61935,,,
E1683_106,0.1294,,,
E820_408,,0.50879,,
E1854_561,,,,0.70101
E813_191,,0.23618000000000003,,
E1436_464,,0.57915,,
E1825_384,,0.47863999999999995,,
E1583_528,,0.65955,,
E957_668,,0.8354299999999999,,
E383_459,0.57286,,,
E440_534,,0.66709,,
E1834_488,,0.6093,,
E697_268,,0.33291,,
E1124_187,0.23116,,,
E900_20,,0.02136,,
E1339_181,,0.22361999999999999,,
E79_238,,0.29523,,
E679_144,,0.17714000000000002,,
E1929_310,,,0.38568,
E1411_100,,0.12186,,
E156_305,,0.3794,,
E1919_575,,0.71859,,
E394_786,,0.98367,,
E1084_784,,0.98116,,
E979_684,,0.8555299999999999,,
E1168_243,,0.30151,,
E395_310,,,0.38568,
E1875_781,,,0.97739,
E1186_170,,0.2098,,
E1475_423,,0.52764,,
E1589_535,0.6683399999999999,,,
E1206_534,,0.66709,,
E1162_512,,0.63945,,
E505_178,,0.21985,,
E133_188,,,0.23240999999999998,
E1327_226,0.28015,,,
E292_592,,0.73995,,
E1301_34,,0.038939999999999995,,
E652_278,,,0.34548,
E144_517,,0.64573,,
E98_116,,,,0.14196
E1109_410,,0.51131,,
E291_603,,0.7537699999999999,,
E42_128,,0.15704,,
E1671_204,,0.25251,,
E431_305,,,0.3794,
E1314_772,,0.9660799999999999,,
E672_30,,0.03392,,
E1053_261,,,,0.32411999999999996
E1663_777,,0.97236,,
E907_518,,0.64698,,
E573_415,,0.51759,,
E1609_273,,0.3392,,
E1786_611,,,,0.7638199999999999
E844_16,,0.01633,,
E37_789,,,0.98744,
E1899_537,,,,0.67085
E1844_145,,0.17839000000000002,,
E493_558,,0.69724,,
E742_536,,,,0.6696
E1718_374,,0.46608,,
E885_306,,0.38065,,
E1158_161,,,,0.19849
E1239_408,,0.50879,,
E1851_623,,0.77889,,
E983_708,,,,0.8856799999999999
E1922_58,,0.0691,,
E5_27,,0.03015,,
E1515_114,,,0.13945,
E784_729,,0.91206,,
E40_293,,0.36432,,
E1774_80,,0.09673,,
E215_432,,,,0.53894
E1038_255,,0.31658000000000003,,
E282_197,,0.24372,,
E549_421,,0.52513,,
E1468_212,,,,0.26256
E74_395,,0.49246,,
E1225_296,,0.36809000000000003,,
E1950_277,,,0.34421999999999997,
E1812_200,,,0.24749000000000002,
E1028_212,,0.26256,,
E387_448,,0.55905,,
E1888_462,,,,0.57663
E1037_634,,0.79271,,
E843_579,0.7236199999999999,,,
E45_65,,0.07789,,
E716_365,,0.45477,,
E363_325,,0.40452,,
E1675_639,,0.79899,,
E334_327,,,0.40704,
E1600_270,,0.33543,,
E1021_641,,,,0.8015100000000001
E127_427,,0.53266,,
E262_54,,0.06407,,
E1884_617,,0.77136,,
E129_220,,0.27260999999999996,,
E1808_24,,0.02638,,
E1670_560,0.69975,,,
E808_668,,0.8354299999999999,,
E1655_63,0.07537999999999999,,,
E1894_356,,,,0.44347
E293_742,,0.9283899999999999,,
E446_387,,0.48241000000000006,,
E1419_120,,0.14698,,
E1113_236,,0.29270999999999997,,
E1626_170,,0.2098,,
E1120_10,,,0.008790000000000001,
E870_214,,0.26508000000000004,,
E1852_355,,0.44221000000000005,,
E1216_410,,0.51131,,
E1376_271,,0.33668000000000003,,
E1297_756,,0.9459799999999999,,
E202_725,,0.90704,,
E220_323,,0.40201,,
E1986_701,,,,0.8768799999999999
E1878_401,,,,0.5
E147_132,,0.16205999999999998,,
E1431_379,0.47236000000000006,,,
E1048_50,,,0.05905,
E831_51,,0.0603,,
E1784_663,,0.82915,,
E319_78,,0.09422,,
E909_195,,0.24120999999999998,,
E1722_11,,0.01005,,
E1797_206,,,0.25503000000000003,
E1782_604,0.75503,,,
E616_622,,,0.77764,
E1381_721,0.9020100000000001,,,
E1741_790,0.98869,,,
E932_330,,,,0.4108
E916_701,,,0.8768799999999999,
E1211_469,,,,0.58543
E961_740,0.9258799999999999,,,
E819_618,,0.77261,,
E638_212,,0.26256,,
E267_265,,,,0.32915
E464_346,,,0.4309,
E355_795,0.99497,,,
E454_9,,0.007540000000000001,,
E769_416,,0.51884,,
E1425_509,,0.63568,,
E1587_50,,0.05905,,
E178_368,,0.45853999999999995,,
E1305_229,,0.28392,,
E1496_200,,0.24749000000000002,,
E1983_611,0.7638199999999999,,,
E1898_614,,0.76759,,
E32_109,,0.13317,,
E424_329,0.40955,,,
E1997_746,,0.93342,,
E1775_456,,,0.5691,
E1974_714,,0.8932200000000001,,
E349_580,,,,0.72487
E1550_255,,,0.31658000000000003,
E1060_683,,,,0.8542700000000001
E6_71,,0.08542999999999999,,
E278_781,0.97739,,,
E721_417,,0.5201,,
E494_599,,0.74874,,
E996_359,,0.44723999999999997,,
E1524_48,,0.05653,,
E103_340,0.42336999999999997,,,
E344_788,,0.98618,,
E945_701,,0.8768799999999999,,
E966_538,,,0.67211,
E18_88,,0.10678,,
E1026_140,0.17210999999999999,,,
E640_647,,,,0.80905
E1890_331,,0.41206000000000004,,
E666_680,,0.8505,,
E858_138,,0.1696,,
E268_272,,0.33794,,
E973_312,,0.38819000000000004,,
E459_581,,0.72613,,
E1087_544,0.67965,,,
E305_715,,0.8944700000000001,,
E437_672,,0.84045,,
E949_319,0.39698,,,
E1707_190,,0.23492,,
E162_140,,0.17210999999999999,,
E712_471,0.58794,,,
E510_768,0.96106,,,
E1896_500,,,,0.62437
E1276_362,,,0.45101,
E1511_100,0.12186,,,
E1133_685,,0.8567799999999999,,
E59_616,,,,0.7701
E1507_232,,0.28769,,
E483_27,,0.03015,,
E1061_435,,0.54271,,
E109_129,,0.15829000000000001,,
E1357_130,0.15955,,,
E1268_667,,0.8341700000000001,,
E335_559,,0.6984899999999999,,
E1278_367,,,0.45729,
E532_231,,0.28643,,
E1537_397,,,,0.49496999999999997
E1076_87,,0.10553,,
E302_711,,0.88945,,
E509_392,,0.48868999999999996,,
E122_137,,0.16834000000000002,,
E1892_291,,0.36180999999999996,,
E1244_616,,0.7701,,
E1867_223,,,0.27638,
E101_363,,,,0.45226000000000005
E654_445,0.55528,,,
E1821_397,,0.49496999999999997,,
E545_284,,0.35302,,
E1367_108,,0.13191,,
E624_735,,0.9196,,
E1355_480,0.59925,,,
E1456_353,,0.4397,,
E722_105,,0.12814,,
E1506_478,,0.59673,,
E1984_452,,0.56407,,
E94_523,,,,0.65327
E1661_323,,0.40201,,
E1787_687,,0.8593,,
E47_117,0.14322000000000001,,,
E1968_488,,0.6093,,
E1679_530,,0.66206,,
E1240_687,,,,0.8593
E670_481,,,,0.6005
E1574_317,0.39447,,,
E1943_261,,0.32411999999999996,,
E1876_45,,0.05276,,
E460_55,,,,0.06533
E1863_454,,0.56658,,
E1535_15,0.015080000000000001,,,
E1325_375,,0.46734,,
E225_736,,0.92085,,
E736_284,,0.35302,,
E531_67,,,,0.0804
E490_270,,0.33543,,
E1554_83,,0.1005,,
E1957_248,,0.30779,,
E247_729,,,,0.91206
E1293_543,,,,0.6783899999999999
E1153_558,,,0.69724,
E1728_767,0.9598,,,
E851_320,,0.39824,,
E1682_165,,0.20352,,
E1508_98,0.11935,,,
E1866_386,0.48116000000000003,,,
E521_399,,,,0.49749
E7_28,,,0.03141,
E503_444,,0.55402,,
E695_247,,,,0.30653
E1602_473,,,,0.59045
E1006_757,0.94724,,,
E1366_490,,0.6118100000000001,,
E856_684,,0.8555299999999999,,
E495_264,0.32789,,,
E351_528,,0.65955,,
E1285_766,,0.95854,,
E170_33,,0.037689999999999994,,
E1901_748,,,0.9359299999999999,
E1727_726,,0.9082899999999999,,
E207_22,,,,0.02387
E1107_661,,,,0.82663
E462_161,,0.19849,,
E557_28,,0.03141,,
E193_636,,0.79523,,
E1604_765,0.95729,,,
E157_644,,,0.80528,
E1553_11,,0.01005,,
E708_405,,0.50503,,
E1942_115,0.1407,,,
E1467_355,,0.44221000000000005,,
E1690_251,,,,0.31156
E22_647,,0.80905,,
E1953_374,0.46608,,,
E434_760,,0.95101,,
E270_685,,0.8567799999999999,,
E234_70,,,0.08417000000000001,
E433_50,,0.05905,,
E1525_263,,0.32663000000000003,,
E709_250,,0.3103,,
E1555_273,,0.3392,,
E1275_361,,,,0.44975
E597_567,0.70854,,,
E611_98,,0.11935,,
E1805_479,,0.5979899999999999,,
E1463_407,,0.50754,,
E893_609,,,0.76131,
E540_134,,,,0.16457
E27_631,0.78894,,,
E1987_668,,,0.8354299999999999,
E1803_412,,0.5138199999999999,,
E1891_516,,0.64447,,
E1865_184,0.22739,,,
E1633_372,,0.46357,,
E1114_688,,,0.86055,
E1090_347,,0.43216000000000004,,
E204_463,0.57789,,,
E1470_308,0.38316999999999996,,,
E1110_616,0.7701,,,
E256_107,,0.13065,,
E919_461,,0.57538,,
E325_428,,0.53392,,
E1672_475,,0.59296,,
E1839_155,0.19095,,,
E759_290,0.36055,,,
E1811_141,,0.17337,,
E1135_80,,0.09673,,
E1516_526,,0.65704,,
E887_147,0.1809,,,
E970_439,,0.54774,,
E1148_208,,0.25754,,
E913_649,0.8115600000000001,,,
E442_670,0.83794,,,
E1614_558,,,,0.69724
E1752_482,,,,0.6017600000000001
E1289_687,,0.8593,,
E634_525,,0.65578,,
E675_421,,0.52513,,
E1499_689,0.8618100000000001,,,
E1233_458,,0.5716100000000001,,
E1228_23,,,,0.02513
E245_53,,0.06281,,
E1019_13,,,0.01256,
E379_166,,0.20477,,
E1266_356,,0.44347,,
E51_572,,0.71482,,
E1954_20,,0.02136,,
E1916_675,,0.8442200000000001,,
E1638_756,,,,0.9459799999999999
E1489_566,,0.70729,,
E115_128,0.15704,,,
E260_64,,0.07662999999999999,,
E280_242,,,,0.30025
E1111_393,,0.48995,,
E53_689,0.8618100000000001,,,
E942_793,,,,0.99246
E1261_749,,0.93719,,
E1745_649,,0.8115600000000001,,
E992_647,,,0.80905,
E815_750,,0.9384399999999999,,
E1433_316,,0.39321999999999996,,
E1549_688,,0.86055,,
E1442_110,0.13442,,,
E70_719,,,,0.8995
E543_71,,0.08542999999999999,,
E865_672,,,,0.84045
E1397_630,,0.78769,,
E1184_343,,0.42713999999999996,,
E487_207,0.25628,,,
E1434_177,,0.21859,,
E475_733,,,,0.91709
E1981_529,,,0.6608,
E523_244,,0.30276,,
E1798_672,,,,0.84045
E1512_625,,0.78141,,
E682_676,,0.8454799999999999,,
E1130_716,,0.8957299999999999,,
E342_617,,,,0.77136
E1231_765,0.95729,,,
E1277_506,,0.6319100000000001,,
E702_423,,,0.52764,
E4_637,,0.79648,,
E24_31,,0.03518,,
E1883_302,,,,0.37563
E873_103,,0.12563,,
E1085_509,,0.63568,,
E1237_391,,,,0.48744
E1612_143,0.17588,,,
E1657_367,,0.45729,,
E1720_50,0.05905,,,
E224_365,0.45477,,,
E11_346,,,0.4309,
E661_156,,0.19221,,
E1332_649,,0.8115600000000001,,
E420_12,,0.011309999999999999,,
E1196_792,,,,0.99121
E734_73,,0.08794,,
E1462_204,,0.25251,,
E1373_290,,0.36055,,
E206_222,,,0.27513000000000004,
E705_702,0.8781399999999999,,,
E1466_649,,0.8115600000000001,,
E241_560,,0.69975,,
E1531_587,,0.7336699999999999,,
E1900_294,,0.36558,,
E691_640,,0.80025,,
E1772_450,,0.5615600000000001,,
E1955_236,0.29270999999999997,,,
E656_724,,0.9057799999999999,,
E1946_732,0.9158299999999999,,,
E1165_760,,0.95101,,
E1651_614,,,,0.76759
E1149_131,,0.1608,,
E706_481,,,0.6005,
E905_648,,0.8103,,
E1446_324,,0.40326999999999996,,
E1632_716,,0.8957299999999999,,
E1777_753,,0.94221,,
E113_187,,0.23116,,
E564_122,,0.1495,,
E703_393,,0.48995,,
E336_18,,0.01884,,
E1032_504,,,,0.6294
E456_121,,,,0.14824
E1140_150,,0.18467,,
E1556_274,,0.34045,,
E833_448,,0.55905,,
E581_9,,0.007540000000000001,,
E110_50,,0.05905,,
E1505_58,,,0.0691,
E578_30,,0.03392,,
E869_143,,0.17588,,
E895_406,,,,0.5062800000000001
E187_785,0.98241,,,
E1229_66,,0.07915,,
E538_339,,,0.42211000000000004,
E1160_118,,,0.14447000000000002,
E95_379,,0.47236000000000006,,
E998_716,,0.8957299999999999,,
E288_511,,0.6381899999999999,,
E287_526,,0.65704,,
E54_732,,0.9158299999999999,,
E108_148,,,,0.18216
E1966_656,,0.82035,,
E26_322,,0.40075,,
E1567_163,,0.20101,,
E1078_100,,,,0.12186
E924_92,,0.11180999999999999,,
E1041_49,0.05779,,,
E1035_263,,0.32663000000000003,,
E1279_575,,,,0.71859
E1102_609,,,0.76131,
E572_501,,0.62563,,
E1918_167,0.20603000000000002,,,
E1760_319,,0.39698,,
E1994_343,,,0.42713999999999996,
E1872_125,,0.15327000000000002,,
E173_374,,0.46608,,
E1608_758,,,,0.9484899999999999
E1714_55,,0.06533,,
E563_364,,0.45352,,
E371_138,,0.1696,,
E119_653,,0.81658,,
E1009_101,,0.12312000000000001,,
E1023_391,,0.48744,,
E707_295,,0.36683000000000004,,
E467_263,0.32663000000000003,,,
E1242_500,,0.62437,,
E1482_604,0.75503,,,
E158_115,,,0.1407,
E188_317,0.39447,,,
E995_798,,0.99874,,
E1773_342,,0.42588000000000004,,
E1926_14,,0.013819999999999999,,
E266_600,0.75,,,
E174_752,,0.94095,,
E409_595,,,,0.7437199999999999
E1477_129,,0.15829000000000001,,
E880_784,,,0.98116,
E1364_586,,0.73241,,
E1585_65,,0.07789,,
E1365_251,,0.31156,,
E1400_331,,,,0.41206000000000004
E848_201,,0.24874000000000002,,
E553_451,,,,0.56281
E1033_470,,,,0.58668
E1691_607,,0.75879,,
E987_16,,,0.01633,
E1965_535,,0.6683399999999999,,
E1904_490,0.6118100000000001,,,
E1204_135,,,0.16583,
E138_320,,0.39824,,
E755_662,,0.82789,,
E867_211,0.26131,,,
E306_123,,0.15075,,
E58_185,,,,0.22864
E1226_692,,0.8655799999999999,,
E1302_771,,,0.9648200000000001,
E1453_464,,0.57915,,
E1645_707,,0.8844200000000001,,
E1611_320,,0.39824,,
E407_57,,0.06784,,
E556_379,,0.47236000000000006,,
E1097_664,,0.8304,,
E1913_478,,0.59673,,
E780_719,,0.8995,,
E1869_250,,0.3103,,
E518_154,,0.1897,,
E947_113,,0.13819,,
E100_65,,0.07789,,
E1701_665,,,0.8316600000000001,
E756_240,,0.29774,,
E1831_764,,,,0.9560299999999999
E587_258,0.32035,,,
E1245_70,,0.08417000000000001,,
E289_653,,0.81658,,
E1989_692,,,0.8655799999999999,
E1895_569,,0.71106,,
E1491_715,,0.8944700000000001,,
E1422_536,,,,0.6696
E252_240,,0.29774,,
E931_679,,,0.84925,
E809_473,,0.59045,,
E486_159,,,0.19598,
E1398_752,,0.94095,,
E1333_246,0.30528,,,
E765_431,,0.53769,,
E1081_283,,0.35176,,
E1816_508,0.63442,,,
E677_706,,,0.8831700000000001,
E1036_529,,,,0.6608
E1793_707,,0.8844200000000001,,
E1829_665,,0.8316600000000001,,
E1765_385,,0.4799,,
E1906_122,0.1495,,,
E891_273,,0.3392,,
E273_611,,0.7638199999999999,,
E1407_222,,,,0.27513000000000004
E643_780,,0.9761299999999999,,
E1151_611,,0.7638199999999999,,
E827_197,0.24372,,,
