,PseudoTime1,PseudoTime2
E316_40,0.04887,
E1870_92,0.11404,
E451_406,,0.50752
E726_54,0.06642,
E1743_66,0.08145,
E1106_256,0.31955,
E1083_450,,0.56266
E87_45,,0.055139999999999995
E399_499,0.6240600000000001,
E1223_389,0.48622,
E1311_422,,0.52757
E1255_440,,0.55013
E1325_133,,0.16541
E1712_554,0.69298,
E669_477,0.59649,
E1925_563,,0.70426
E877_785,0.98246,
E681_421,,0.52632
E319_560,0.7005,
E1180_180,,0.22430999999999998
E1649_736,,0.92105
E1329_718,,0.8985
E1977_658,0.82331,
E466_556,0.6954899999999999,
E1015_134,,0.16667
E939_405,0.50627,
E1732_27,0.03258,
E1461_93,,0.11529
E1801_778,0.9736799999999999,
E1640_662,0.8283200000000001,
E585_509,,0.63659
E1876_464,0.5802,
E1661_15,,0.01754
E1761_257,0.3208,
E368_108,,0.13409000000000001
E370_654,,0.8183
E1928_533,0.66667,
E1383_125,,0.15539
E1877_56,,0.06892000000000001
E321_465,,0.58145
E1699_100,0.12405999999999999,
E996_95,,0.11779
E956_224,,0.27945
E1490_352,,0.43985
E1612_310,0.38722,
E599_155,0.19297999999999998,
E247_544,0.68045,
E1813_276,0.34460999999999997,
E710_774,0.96867,
E1518_51,0.06266000000000001,
E452_79,0.09774,
E620_653,0.81704,
E78_248,0.30951999999999996,
E1157_21,0.02506,
E1764_139,,0.17293
E661_55,,0.06767000000000001
E900_279,,0.34836999999999996
E805_622,0.7782,
E1844_622,,0.7782
E1036_47,,0.05764
E510_261,0.32581,
E588_276,,0.34460999999999997
E870_423,,0.52882
E487_279,,0.34836999999999996
E231_738,0.92356,
E137_563,0.70426,
E38_203,,0.25313
E702_98,,0.12155
E423_665,,0.8320799999999999
E498_481,,0.6015
E444_678,0.8483700000000001,
E1539_541,0.67669,
E774_92,0.11404,
E1412_451,,0.56391
E1845_581,0.72682,
E67_371,,0.46366
E1344_295,,0.36841999999999997
E1232_716,,0.89599
E109_396,0.49499,
E707_89,,0.11027999999999999
E1152_394,0.49248000000000003,
E1349_455,0.56892,
E1050_493,0.61654,
E1149_303,0.37845,
E119_548,,0.6854600000000001
E1726_265,0.33083,
E508_489,,0.61153
E1350_96,0.11905,
E1939_420,0.5250600000000001,
E312_665,0.8320799999999999,
E1576_727,0.9097700000000001,
E46_619,0.77444,
E690_144,0.1792,
E1102_451,0.56391,
E10_417,0.5213,
E587_781,0.97744,
E1423_558,,0.69799
E1676_766,0.95865,
E722_179,0.22305999999999998,
E933_153,0.19047999999999998,
E1177_274,,0.34210999999999997
E1219_537,,0.67168
E687_487,,0.60902
E1918_431,0.53885,
E692_45,0.055139999999999995,
E1855_792,0.9912299999999999,
E1789_190,0.23684000000000002,
E646_218,,0.27193
E1543_612,,0.76566
E170_28,,0.03383
E1554_579,0.72431,
E346_668,0.8358399999999999,
E942_270,,0.33709
E90_413,,0.5162899999999999
E107_720,,0.9009999999999999
E563_555,,0.69424
E1483_393,,0.49123
E1386_391,,0.48872
E908_742,0.9285700000000001,
E1735_646,0.8082699999999999,
E195_549,,0.68672
E1139_38,,0.04637
E245_436,0.54511,
E324_438,,0.54762
E912_392,0.48996999999999996,
E422_361,,0.45113000000000003
E1427_321,0.401,
E728_362,0.45238,
E885_223,,0.2782
E325_281,0.35088,
E910_610,,0.7631600000000001
E1899_94,0.11654,
E188_380,0.47494,
E66_390,0.48746999999999996,
E260_309,0.38595999999999997,
E872_583,0.72932,
E695_412,,0.5150399999999999
E1769_113,0.14035,
E115_272,,0.3396
E99_239,,0.29825
E568_715,0.89474,
E528_499,0.6240600000000001,
E1884_459,,0.57393
E1905_512,,0.64035
E127_501,,0.62657
E461_433,0.54135,
E762_368,0.4599,
E40_37,,0.045110000000000004
E1326_217,,0.27068000000000003
E607_329,,0.41103
E1665_781,,0.97744
E1827_577,0.7218,
E1599_279,,0.34836999999999996
E1966_191,0.2381,
E546_361,,0.45113000000000003
E307_246,0.30701999999999996,
E1037_331,0.41353,
E1560_46,,0.056389999999999996
E76_316,0.39474000000000004,
E1341_154,0.19172999999999998,
E1854_732,0.91604,
E190_438,0.54762,
E71_71,,0.08772
E882_313,,0.39098
E6_527,0.65915,
E1562_98,0.12155,
E1587_435,0.54386,
E96_152,,0.18922
E380_195,,0.24311
E439_197,0.24561,
E1252_671,,0.8396
E1154_737,0.9223100000000001,
E1505_354,,0.44236000000000003
E408_170,,0.21178000000000002
E1952_597,0.74687,
E5_241,0.30075,
E674_590,,0.7381
E1391_243,,0.30326
E1787_703,0.8797,
E47_470,,0.58772
E890_532,0.6654100000000001,
E279_379,0.47368000000000005,
E1708_794,0.9937299999999999,
E220_508,0.63534,
E1653_359,,0.44861999999999996
E149_798,0.99875,
E1705_329,0.41103,
E1655_360,,0.44987
E630_477,0.59649,
E1444_441,0.55138,
E428_261,,0.32581
E1965_500,,0.62531
E39_249,0.31078,
E1656_7,0.007520000000000001,
E977_41,,0.05013
E1794_187,0.23308,
E541_210,0.2619,
E1991_619,0.77444,
E549_73,0.09022999999999999,
E202_55,,0.06767000000000001
E1959_666,,0.8333299999999999
E295_101,,0.12531
E1691_107,,0.13283
E1285_196,,0.24436
E755_423,0.52882,
E889_378,,0.47243
E629_378,,0.47243
E786_376,,0.46992
E964_766,,0.95865
E3_52,,0.06391000000000001
E1170_778,,0.9736799999999999
E251_723,0.90476,
E1751_165,0.20551,
E1987_707,0.88471,
E1973_152,,0.18922
E1733_303,,0.37845
E807_136,0.16917000000000001,
E226_23,0.027569999999999997,
E514_599,,0.74937
E1847_454,0.56767,
E1901_609,0.7619,
E228_25,0.030080000000000003,
E1996_602,0.75313,
E240_119,,0.14787
E843_132,,0.16416
E957_282,,0.35213
E1291_441,0.55138,
E1574_268,0.33459,
E641_691,,0.86466
E569_104,0.12907000000000002,
E117_22,0.02632,
E773_178,,0.2218
E1678_280,,0.34962
E748_697,0.87218,
E1061_273,,0.34085
E1907_360,0.44987,
E873_696,,0.87093
E212_679,0.84962,
E992_704,,0.88095
E1359_751,0.93985,
E625_341,0.42607,
E424_782,0.9787,
E169_69,0.08521000000000001,
E490_485,0.60652,
E26_231,0.28822,
E1627_442,0.5526300000000001,
E1865_233,0.29073000000000004,
E1958_75,0.09272999999999999,
E733_57,0.07017999999999999,
E1202_391,0.48872,
E637_551,,0.6892199999999999
E372_524,0.6553899999999999,
E1537_587,0.73434,
E1730_539,,0.67419
E1619_631,,0.78947
E417_68,,0.08396
E1782_417,0.5213,
E1601_591,0.73935,
E143_755,0.94486,
E1446_238,0.29699000000000003,
E1471_3,,0.00251
E49_250,0.31203000000000003,
E323_765,,0.95739
E1617_569,0.71178,
E825_303,0.37845,
E1685_565,,0.70677
E831_39,0.047619999999999996,
E1293_397,,0.49623999999999996
E328_79,0.09774,
E1883_688,,0.8609
E373_495,,0.61905
E1819_760,0.9511299999999999,
E95_190,0.23684000000000002,
E1532_427,,0.53383
E1263_194,0.24185,
E1397_2,,0.00125
E1035_97,0.1203,
E233_94,,0.11654
E857_213,,0.26566
E1437_523,0.6541399999999999,
E1725_37,,0.045110000000000004
E1411_83,,0.10275999999999999
E1757_130,0.16165,
E673_729,,0.91228
E318_28,,0.03383
E1892_92,0.11404,
E447_539,,0.67419
E179_278,,0.34712
E1608_297,,0.37093000000000004
E819_124,,0.15414
E1886_100,0.12405999999999999,
E1785_386,0.48246000000000006,
E1312_379,,0.47368000000000005
E1330_87,,0.10777
E573_396,0.49499,
E936_389,,0.48622
E594_456,0.57018,
E1078_182,0.22682,
E1755_378,0.47243,
E1023_118,0.14662,
E1679_612,,0.76566
E205_425,,0.53133
E1910_246,0.30701999999999996,
E344_620,,0.77569
E1936_548,,0.6854600000000001
E1591_85,0.10525999999999999,
E1759_616,0.77068,
E1248_633,,0.79198
E911_62,0.07644,
E1498_329,0.41103,
E1538_616,,0.77068
E467_269,0.33584,
E1727_292,,0.36466
E1534_278,0.34712,
E1126_454,0.56767,
E133_55,,0.06767000000000001
E329_184,,0.22931999999999997
E907_79,0.09774,
E80_577,0.7218,
E275_198,,0.24686999999999998
E60_616,0.77068,
E1128_360,0.44987,
E1290_139,0.17293,
E1551_317,,0.39599
E848_507,0.6340899999999999,
E135_500,0.62531,
E1373_584,,0.73058
E1112_52,0.06391000000000001,
E1009_672,0.84085,
E1615_575,,0.7193
E465_774,,0.96867
E812_143,,0.17794000000000001
E1824_439,0.54887,
E817_443,,0.55388
E1706_217,0.27068000000000003,
E974_749,0.93734,
E1747_747,,0.93484
E459_161,,0.2005
E1274_228,,0.28446
E757_249,,0.31078
E1450_374,0.46742,
E663_560,,0.7005
E871_648,0.8107800000000001,
E1971_271,0.33835,
E1683_476,0.59524,
E161_616,,0.77068
E337_562,0.70301,
E229_180,,0.22430999999999998
E1781_205,0.25564000000000003,
E194_514,0.64286,
E832_364,0.45488999999999996,
E768_231,,0.28822
E1500_683,0.85464,
E1093_110,,0.13659000000000002
E875_653,0.81704,
E435_17,0.02005,
E605_671,0.8396,
E320_303,0.37845,
E751_790,,0.98872
E744_212,0.26441,
E1160_181,,0.22555999999999998
E1004_98,0.12155,
E1113_386,0.48246000000000006,
E903_8,0.00877,
E1449_336,0.4198,
E1811_170,,0.21178000000000002
E1211_660,0.82581,
E658_205,0.25564000000000003,
E45_414,,0.51754
E1295_365,0.45614,
E1927_220,0.27444,
E412_325,,0.40602
E1111_242,0.30201,
E1110_432,,0.5401
E1332_687,0.85965,
E592_185,0.23058,
E671_489,0.61153,
E1133_704,0.88095,
E1230_712,,0.8909799999999999
E799_748,,0.93609
E409_715,,0.89474
E65_443,0.55388,
E1919_79,,0.09774
E458_127,0.15789,
E1671_142,,0.17669
E1872_1,0.0,
E366_646,0.8082699999999999,
E1410_372,,0.46491000000000005
E1672_434,,0.54261
E963_11,0.01253,
E1638_210,,0.2619
E1016_650,,0.81328
E1034_242,,0.30201
E1301_300,0.37469,
E1856_557,0.6967399999999999,
E438_665,0.8320799999999999,
E678_393,0.49123,
E1184_549,0.68672,
E1780_464,,0.5802
E672_485,,0.60652
E655_64,,0.07895
E1508_378,,0.47243
E341_107,0.13283,
E1935_662,0.8283200000000001,
E348_454,,0.56767
E1402_116,,0.14411
E1135_412,0.5150399999999999,
E1550_396,,0.49499
E1092_376,0.46992,
E41_249,,0.31078
E1600_123,0.15288,
E1241_546,0.68296,
E18_543,0.6792,
E1082_295,0.36841999999999997,
E1742_110,0.13659000000000002,
E874_4,0.0037600000000000003,
E1709_193,0.2406,
E1167_150,0.18672,
E1954_606,,0.75815
E1438_335,0.41855,
E975_151,0.18797,
E1998_160,0.19925,
E863_750,0.9386,
E1816_625,0.78195,
E1064_237,,0.29574
E1873_657,0.82206,
E165_377,,0.47118000000000004
E708_356,,0.44486000000000003
E1912_246,0.30701999999999996,
E841_564,,0.7055100000000001
E1592_588,,0.73559
E1323_523,,0.6541399999999999
E1394_292,0.36466,
E248_710,0.8884700000000001,
E1572_61,0.07518999999999999,
E1903_18,,0.0213
E1729_620,0.77569,
E155_72,0.08897000000000001,
E173_118,,0.14662
E1225_342,,0.42732
E89_139,,0.17293
E730_73,0.09022999999999999,
E970_263,,0.32832
E1481_51,,0.06266000000000001
E1478_639,0.7995,
E232_65,0.0802,
E1229_712,,0.8909799999999999
E1428_696,0.87093,
E1999_709,0.8872200000000001,
E1051_275,,0.34336
E1276_713,,0.89223
E25_633,0.79198,
E1943_690,0.86341,
E43_620,,0.77569
E86_12,,0.01378
E1066_519,,0.64912
E62_273,0.34085,
E846_424,0.53008,
E1178_266,,0.33208000000000004
E670_741,0.92732,
E1236_633,0.79198,
E1714_338,0.42231,
E1447_136,,0.16917000000000001
E682_725,0.90727,
E1853_783,,0.97995
E1395_390,0.48746999999999996,
E1081_86,,0.10652
E1271_709,0.8872200000000001,
E1039_577,0.7218,
E1080_160,,0.19925
E7_678,,0.8483700000000001
E333_212,0.26441,
E1233_493,,0.61654
E254_719,0.89975,
E1159_204,,0.25439
E230_166,,0.20676999999999998
E158_738,0.92356,
E1609_304,0.3797,
E570_785,,0.98246
E504_632,0.79073,
E1467_731,0.91479,
E954_464,,0.5802
E475_537,0.67168,
E330_424,,0.53008
E1517_263,,0.32832
E580_615,0.76942,
E559_265,,0.33083
E584_147,0.18295999999999998,
E1497_224,,0.27945
E1430_707,,0.88471
E1800_461,,0.57644
E780_62,0.07644,
E836_792,0.9912299999999999,
E1596_378,,0.47243
E204_63,,0.07769
E1681_243,,0.30326
E761_307,0.38345999999999997,
E971_229,0.28570999999999996,
E168_205,,0.25564000000000003
E1658_426,,0.53258
E1375_381,0.47618999999999995,
E938_469,0.5864699999999999,
E1307_515,,0.6441100000000001
E1866_489,,0.61153
E358_31,0.03759,
E753_100,0.12405999999999999,
E811_391,,0.48872
E1161_675,,0.8446100000000001
E1997_133,0.16541,
E440_299,,0.37343000000000004
E746_579,0.72431,
E1978_264,0.32957,
E1650_623,0.77945,
E651_279,0.34836999999999996,
E1634_270,0.33709,
E982_418,,0.52256
E833_180,0.22430999999999998,
E303_359,0.44861999999999996,
E984_554,0.69298,
E1760_66,,0.08145
E771_742,0.9285700000000001,
E1024_439,,0.54887
E659_684,,0.8558899999999999
E153_36,0.04386,
E8_590,0.7381,
E775_599,0.74937,
E560_536,0.67043,
E359_501,,0.62657
E353_716,0.89599,
E1096_551,,0.6892199999999999
E1348_104,,0.12907000000000002
E1014_733,0.9172899999999999,
E175_773,0.9674200000000001,
E564_664,0.83083,
E1605_370,0.46241000000000004,
E717_242,0.30201,
E1644_134,,0.16667
E821_443,0.55388,
E123_366,0.45738999999999996,
E37_653,,0.81704
E834_721,,0.9022600000000001
E1808_633,0.79198,
E94_661,,0.8270700000000001
E1198_337,,0.42105
E1719_573,0.7167899999999999,
E1143_178,0.2218,
E779_516,,0.64536
E491_6,,0.00627
E1419_642,,0.8032600000000001
E684_500,0.62531,
E1224_330,,0.41228000000000004
E913_600,0.75063,
E1380_760,0.9511299999999999,
E1246_408,0.51003,
E552_477,0.59649,
E1626_408,,0.51003
E1108_342,,0.42732
E1300_212,0.26441,
E1688_69,0.08521000000000001,
E1697_748,0.93609,
E1493_231,0.28822,
E1798_709,0.8872200000000001,
E103_436,,0.54511
E796_232,,0.28947
E102_228,,0.28446
E1134_185,0.23058,
E1566_532,0.6654100000000001,
E305_329,0.41103,
E823_641,,0.80201
E85_553,,0.6917300000000001
E577_218,,0.27193
E1516_602,,0.75313
E84_340,,0.42481
E613_445,,0.5563899999999999
E235_664,0.83083,
E1611_2,0.00125,
E1686_772,,0.9661700000000001
E801_193,,0.2406
E995_300,,0.37469
E1370_418,0.52256,
E1540_214,,0.26692
E1479_302,0.37719,
E598_37,0.045110000000000004,
E539_133,0.16541,
E1802_196,,0.24436
E517_164,0.20426,
E617_338,0.42231,
E142_230,,0.28697
E1068_568,,0.71053
E845_541,,0.67669
E57_93,,0.11529
E677_691,0.86466,
E1606_667,,0.8345899999999999
E1368_225,0.2807,
E934_59,0.07268,
E1469_190,0.23684000000000002,
E1313_428,0.53509,
E1913_3,0.00251,
E1786_317,,0.39599
E740_58,,0.07143
E1721_219,0.27318000000000003,
E1875_667,,0.8345899999999999
E1488_585,0.73183,
E1849_25,,0.030080000000000003
E116_733,0.9172899999999999,
E793_798,,0.99875
E1915_713,0.89223,
E1639_784,0.9812,
E1146_410,,0.51253
E1287_566,,0.70802
E1622_721,,0.9022600000000001
E991_235,0.29323,
E1214_637,0.79699,
E322_260,,0.32456
E513_517,,0.64662
E1116_580,,0.72556
E1604_785,,0.98246
E1983_350,0.43733999999999995,
E314_575,0.7193,
E172_24,0.02882,
E1579_478,,0.5977399999999999
E1387_60,0.07393,
E1990_87,0.10777,
E302_524,0.6553899999999999,
E75_513,0.6416,
E1280_380,,0.47494
E1131_185,0.23058,
E114_572,0.71554,
E509_333,0.41603999999999997,
E1904_206,0.25689,
E1507_604,0.75564,
E342_205,,0.25564000000000003
E1294_727,,0.9097700000000001
E1114_626,,0.7832100000000001
E1864_413,0.5162899999999999,
E237_76,0.09398,
E124_187,,0.23308
E414_277,0.34586,
E760_711,0.8897200000000001,
E311_270,0.33709,
E556_147,,0.18295999999999998
E1206_141,0.17544,
E1342_708,0.8859600000000001,
E48_71,0.08772,
E1363_454,0.56767,
E1575_794,,0.9937299999999999
E1060_445,0.5563899999999999,
E941_495,0.61905,
E335_544,0.68045,
E1960_353,0.4411,
E1771_799,,1.0
E785_792,0.9912299999999999,
E1321_652,,0.81579
E611_80,,0.099
E1607_785,,0.98246
E557_759,0.9498700000000001,
E1122_508,,0.63534
E1385_322,0.40226,
E1250_143,0.17794000000000001,
E309_752,0.9411,
E1675_690,0.86341,
E1765_749,,0.93734
E293_641,,0.80201
E782_112,0.1391,
E699_62,,0.07644
E1284_511,,0.6391
E693_53,0.06516,
E326_703,,0.8797
E1621_272,,0.3396
E851_648,0.8107800000000001,
E171_487,0.60902,
E88_799,,1.0
E1519_321,0.401,
E1880_401,,0.50125
E1358_564,,0.7055100000000001
E81_443,,0.55388
E1947_531,0.6641600000000001,
E1783_327,,0.40852
E1805_278,,0.34712
E1784_202,,0.25188
E290_390,0.48746999999999996,
E403_102,,0.12657000000000002
E271_630,0.78822,
E1372_726,,0.9085200000000001
E449_159,,0.19799
E1630_287,0.3584,
E948_481,,0.6015
E68_296,0.36967,
E732_328,0.40976999999999997,
E1120_786,0.9837100000000001,
E297_746,0.93358,
E685_291,0.36341,
E1277_395,0.49373,
E932_643,0.8045100000000001,
E909_231,0.28822,
E249_265,,0.33083
E58_327,0.40852,
E1489_62,,0.07644
E581_638,0.79825,
E736_433,0.54135,
E497_178,0.2218,
E1364_323,0.40351,
E383_179,0.22305999999999998,
E1693_41,0.05013,
E645_44,0.05388,
E1151_553,0.6917300000000001,
E1589_704,0.88095,
E1460_678,0.8483700000000001,
E285_350,,0.43733999999999995
E526_299,,0.37343000000000004
E1145_5,0.0050100000000000006,
E148_494,0.61779,
E209_339,0.42356000000000005,
E364_186,,0.23183
E1189_113,0.14035,
E198_326,,0.40726999999999997
E1659_203,0.25313,
E184_436,,0.54511
E154_618,0.77318,
E640_427,0.53383,
E772_709,0.8872200000000001,
E542_762,0.95363,
E1631_479,0.599,
E1641_526,,0.65789
E764_34,,0.04135
E1296_290,0.36216,
E610_652,,0.81579
E456_337,,0.42105
E1522_81,0.10025,
E1826_603,,0.75439
E376_531,0.6641600000000001,
E1835_480,,0.60025
E689_456,0.57018,
E1072_285,0.35589,
E567_32,0.03885,
E1810_397,,0.49623999999999996
E1454_367,0.45865,
E1926_258,0.32206,
E1245_228,,0.28446
E1384_491,,0.6140399999999999
E431_633,0.79198,
E521_116,,0.14411
E842_186,,0.23183
E697_402,0.50251,
E804_49,0.06015,
E1698_61,0.07518999999999999,
E354_13,0.015040000000000001,
E182_273,0.34085,
E415_114,,0.1416
E844_384,0.47995,
E1583_561,0.70175,
E1200_122,,0.15163
E273_574,0.71805,
E281_696,,0.87093
E36_76,,0.09398
E1442_701,,0.8771899999999999
E853_539,,0.67419
E621_216,0.26942,
E436_229,,0.28570999999999996
E386_110,,0.13659000000000002
E553_499,0.6240600000000001,
E268_602,0.75313,
E1812_540,0.6754399999999999,
E1536_330,,0.41228000000000004
E218_144,,0.1792
E1433_357,,0.44611999999999996
E1267_177,,0.22055
E145_108,0.13409000000000001,
E352_85,,0.10525999999999999
E1331_58,,0.07143
E267_532,0.6654100000000001,
E1017_425,,0.53133
E1070_84,,0.10400999999999999
E1962_137,,0.17043
E892_489,0.61153,
E1949_498,,0.6228100000000001
E1834_717,,0.8972399999999999
E1191_616,,0.77068
E1215_773,0.9674200000000001,
E501_190,,0.23684000000000002
E602_205,,0.25564000000000003
E1314_372,0.46491000000000005,
E676_736,0.92105,
E749_630,0.78822,
E947_722,0.90351,
E239_293,0.36591,
E27_386,0.48246000000000006,
E1953_686,,0.8584
E413_172,,0.21429
E790_384,0.47995,
E862_53,0.06516,
E74_610,,0.7631600000000001
E770_630,,0.78822
E1964_393,0.49123,
E196_407,0.50877,
E1898_238,0.29699000000000003,
E1103_221,0.27569,
E985_632,,0.79073
E1171_513,0.6416,
E1565_704,,0.88095
E1648_194,0.24185,
E77_621,0.77694,
E1475_664,,0.83083
E837_544,,0.68045
E1555_758,,0.94862
E1124_211,,0.26316
E1369_302,,0.37719
E886_274,,0.34210999999999997
E1687_52,0.06391000000000001,
E441_358,0.44737,
E1986_338,0.42231,
E1174_31,0.03759,
E1803_518,,0.64787
E1559_176,0.2193,
E1889_220,0.27444,
E388_101,0.12531,
E1530_578,0.72306,
E1059_213,,0.26566
E1053_66,,0.08145
E1670_345,0.43108,
E355_360,,0.44987
E1056_295,0.36841999999999997,
E961_89,0.11027999999999999,
E1595_697,0.87218,
E1063_591,,0.73935
E698_679,,0.84962
E377_460,,0.57519
E1318_600,,0.75063
E1279_169,0.21053000000000002,
E945_148,,0.18420999999999998
E988_13,0.015040000000000001,
E1694_401,0.50125,
E1047_699,0.87469,
E1121_381,,0.47618999999999995
E1499_584,,0.73058
E157_19,,0.02256
E1163_355,0.44361000000000006,
E1400_428,,0.53509
E1458_655,,0.81955
E167_595,,0.74436
E397_716,0.89599,
E120_376,,0.46992
E1740_163,0.20301,
E197_735,,0.9198
E1684_454,,0.56767
E700_763,,0.95489
E1029_199,0.24811999999999998,
E1147_495,0.61905,
E1169_557,,0.6967399999999999
E803_22,0.02632,
E714_148,0.18420999999999998,
E502_488,,0.61028
E729_348,0.43483999999999995,
E241_228,0.28446,
E852_40,0.04887,
E604_448,,0.56015
E1797_665,0.8320799999999999,
E854_133,0.16541,
E578_14,,0.01629
E472_348,0.43483999999999995,
E92_440,,0.55013
E82_205,,0.25564000000000003
E665_539,0.67419,
E2_275,,0.34336
E763_537,0.67168,
E1208_722,0.90351,
E615_411,0.51378,
E1549_551,,0.6892199999999999
E949_532,,0.6654100000000001
E1938_46,0.056389999999999996,
E379_349,0.43609,
E150_145,0.18045,
E1196_527,0.65915,
E1283_395,0.49373,
E252_398,,0.49749
E1654_635,,0.7944899999999999
E42_396,0.49499,
E1242_106,0.13158,
E1273_385,,0.4812
E1376_461,,0.57644
E1416_537,,0.67168
E1028_440,,0.55013
E593_165,0.20551,
E13_775,,0.9699200000000001
E1346_304,0.3797,
E532_435,0.54386,
E767_667,,0.8345899999999999
E1048_58,0.07143,
E1076_102,0.12657000000000002,
E1451_135,0.16792,
E1567_165,,0.20551
E70_518,0.64787,
E11_460,0.57519,
E850_543,,0.6792
E1806_51,0.06266000000000001,
E1256_689,,0.86216
E966_649,,0.81203
E1240_222,,0.27694
E1002_581,,0.72682
E1100_523,0.6541399999999999,
